104,522476833715929089,DozenStocks,S&amp;P100 #Stocks Trend $SO $SPG $MON $AEP $TWX $MA $NSC $KO $NOV $DD $TXN $GE $APC $WAG $EMR $AIG $RTN $F $QCOM  @ http://t.co/n4QZIDxy7w,$SPG,Wed Oct 15 19:59:18 +0000 2014
105,522469789122699264,nobullshytrader,up +2174 NET so far this week on $HD $ANN $SPG . am long $HES $HOS $FWM $CRR $COST and short $GPRO $DPZ $CBRL $GILD http://t.co/J6l3vhmzI2,$SPG,Wed Oct 15 19:31:19 +0000 2014
106,522444287229706240,GoldenStockss,"New SELL signals: $WMC, $DDR, $BRFS, $RLJ, $FE, $PEG.$NUS, $AEP, $ROST, $DTE, $SPG.",$SPG,Wed Oct 15 17:49:59 +0000 2014
107,522414417921593344,DozenStocks,S&amp;P100 #Stocks Trend $SO $AEP $SPG $QCOM $MON $TWX $EXC $UPS $NSC $WAG $KO $TXN $GE $MA $COF $MMM $UTX $ORCL  @ http://t.co/n4QZIDxy7w,$SPG,Wed Oct 15 15:51:17 +0000 2014
108,522405484947841024,nobullshytrader,"$125  off $SPG PUT, i never miss on theeze thingz, free ATM... http://t.co/TRMwYbOetn",$SPG,Wed Oct 15 15:15:48 +0000 2014
109,522382566654234624,nobullshytrader,$SPG dumped (1) jan 170 PUT @ $8 thanx suckerz,$SPG,Wed Oct 15 13:44:43 +0000 2014
110,522326436372164610,DozenStocks,Weekly S&amp;P100 #Stocks Trend $SO $AEP $SPG $WMT $WAG $KO $ALL $MON $EXC $LMT $RTN $ORCL $COST $C $MO $TGT $PM  @ http://t.co/n4QZIDxy7w,$SPG,Wed Oct 15 10:01:41 +0000 2014
111,522326364699914241,DozenStocks,Weekly S&amp;P100 #Stocks Performance $SO $AEP $SPG $LMT $WAG $ALL $WMT $RTN $COST $PG $C $MO $TGT $AAPL $ORCL more@ http://t.co/n4QZIDxy7w,$SPG,Wed Oct 15 10:01:24 +0000 2014
112,522227434109030400,nobullshytrader,short watch for wed: $DPZ $SPG $EQR $VNO $VTR $AAPL $INTC long watch remainz thu same $HES $CAM $HAL $OIH $CRR $HOS $MDR $NFX,$SPG,Wed Oct 15 03:28:17 +0000 2014
113,522160340008595456,DozenStocks,S&amp;P100 #Stocks Trend $SO $AEP $SPG $WMT $WAG $KO $ALL $MON $EXC $RTN $LMT $ORCL $COST $C $TGT $F $MA $BA $CAT  @ http://t.co/n4QZIDxy7w,$SPG,Tue Oct 14 23:01:40 +0000 2014
114,522471315786465280,Brandenmart,http://t.co/9J6iJ6DRGt $XPO,$XPO,Wed Oct 15 19:37:23 +0000 2014
115,522469632184029185,IrmaLaLaDouce,$XPO XPO Still Has Upside After 200% Run http://t.co/FbY2LYuoQc,$XPO,Wed Oct 15 19:30:41 +0000 2014
116,522429682718081024,bnichols9883,"I'd love to see Dow drop about 2000 points lower, get a second chance at $FB $GOOG $INTC $HPQ $XPO $EOG $NFLX $TSLA $VIPS",$XPO,Wed Oct 15 16:51:57 +0000 2014
117,522219895484719105,MarkCJohnson1,$XPO nice bid off the revisit to the pivot and 70 day MA on a 37% increase in volume.,$XPO,Wed Oct 15 02:58:20 +0000 2014
118,522105246789545984,US_proptrader,$BIS $CDXS $GOL $SYNA $VXZ $XCO $XPO  autocharts @ http://t.co/hj7PGeTQk3,$XPO,Tue Oct 14 19:22:45 +0000 2014
119,522101238276444161,US_proptrader,$BIS $CLNE $CSOD $CTRP $EMES $MNKD $MSTX $VXZ $XPO  autocharts @ http://t.co/hj7PGeTQk3,$XPO,Tue Oct 14 19:06:50 +0000 2014
120,522084672923131905,JohnAblemann,$XPO XPO Logistics Hits 52-Week High http://t.co/dYDU4sMCi9,$XPO,Tue Oct 14 18:01:00 +0000 2014
121,522083514309545984,US_proptrader,$AKS $ANR $APT $ARWR $CLF $LOCO $NLNK $SEMG $XPO  autocharts @ http://t.co/hj7PGeTQk3,$XPO,Tue Oct 14 17:56:24 +0000 2014
122,522073814234959873,US_proptrader,$ACHN $ARWR $AVNR $AXAS $LAKE $WTI $XCO $XPO $XRS  autocharts @ http://t.co/hj7PGeTQk3,$XPO,Tue Oct 14 17:17:51 +0000 2014
123,522059272415625216,Centrifugal,"Out of $XPO long for now, 33.74 ave. Been a winner, but not comfortable with still extended small-caps given market environment.",$XPO,Tue Oct 14 16:20:04 +0000 2014
