,text,date,time,tz,message_id,symbol,classification,followers,id,strategy,assets_traded,experience,holding_per,username
172,"['Stocks', 'from', 'the', 'SMB', 'Scanner', '$ALLY', '$PETX', '$RHT', '$FINL', '$SDRL']",2014-12-19,09:17:35,EST,30456719,FINL,"[u'suggested', u'official']",22004,2350,Technical,"[u'Equities', u'Options', u'Forex', u'Futures']",Professional,Day Trader,smbcapital
173,"['Freaky', 'Forex', 'Friday', '$PAF', '$AUDJPY', 'palladium', 'audjpy', 'futures', 'forex']",2014-12-19,09:17:37,EST,30456723,AUDJPY,[u'suggested'],9796,11575,,[],,,evil_speculator
174,"['Howard', 'Marks', '39', 'latest', 'memo', 'oil', 'anchoring', 'and', 'other', 'forms', 'of', 'human', 'misjudgement', '$study', '$SPY']",2014-12-19,09:17:27,EST,30456708,SPY,"[u'suggested', u'official']",2470,18652,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,atmcharts
175,"['$BBRY', 'shares', 'sliding', 'after', 'disappointing', 'on', 'sales', 'but', 'beating', 'on', 'positive', 'earnings', 'amp', 'cashflow', 'Most', 'analysts', 'have', 'it', 'at', 'sellneutral', 'already']",2014-12-19,09:16:32,EST,30456654,BBRY,[u'suggested'],160,19598,Value,[u'Equities'],Professional,Position Trader,mohannadaama
176,"['quot', '@traderstewie', '$FB', 'here', '39s', 'what', 'i', '39m', 'seeing', 'in', 'this', 'now', 'quot', 'thanks', 'stewie', 'Hope', 'your', 'leg', 'is', 'recovering', 'well']",2014-12-19,09:15:40,EST,30456604,FB,[u'suggested'],4353,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
177,"['Morning', 'brief', 'Inflation', 'down', 'BlackBerry', 'down', 'and', 'a', 'virtuous', 'CEO', '$BBRY', '$PCL', '$MACRO', 'cdnecon']",2014-12-19,09:12:48,EST,30456430,BBRY,"[u'suggested', u'official']",14120,56133,,[],,,michaelbabad
178,"['quot', '@atmcharts', 'natty', 'is', 'natty', 'this', 'morning', '$UNG', '$NGF', '$UGAZ', '$DGAZ', 'quot', 'bear', 'flag', 'breakdown']",2014-12-19,09:11:26,EST,30456349,NG_F,[u'suggested'],4353,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
179,"['My', 'latest', 'quotIs', 'Apple', 'A', 'Buy', 'On', 'This', 'Pullback', 'quot', 'via', '@seeitmarket', '$QQQ', '$AAPL']",2014-12-19,09:10:30,EST,30456278,AAPL,"[u'suggested', u'official']",9937,116133,Technical,[u'Equities'],Professional,Swing Trader,andrewnyquist
180,"['$FB', 'here', '39s', 'what', 'i', '39m', 'seeing', 'in', 'this', 'now']",2014-12-19,09:10:06,EST,30456249,FB,[u'suggested'],36721,7399,Technical,[u'Equities'],Professional,Swing Trader,traderstewie
181,"['$XLE', 'at', 'pre-market', 'highs', 'with', '$CLF', 'now', '166', 'ticking', 'above', '$56', 'handle', 'here']",2014-12-19,09:09:27,EST,30456222,CL_F,[u'suggested'],7849,174360,Technical,"[u'Equities', u'Options', u'Futures']",Intermediate,Day Trader,ep_capital
182,"['$SHPG', 'coming', 'back', 'to', 'life', 'Recovered', '220', 'yesterday']",2014-12-19,09:09:23,EST,30456215,SHPG,[u'suggested'],723,30973,Momentum,"[u'Equities', u'Options', u'Futures']",Professional,Swing Trader,Global_Trader
183,"['$zbf', '30', 'minute', 'classic', 'flips', 'bullish']",2014-12-19,09:04:41,EST,30455850,ZB_F,[u'suggested'],8597,3528,Technical,[u'Futures'],Professional,Day Trader,deBrink
184,"['Is', 'An', 'Undisclosed', 'SEC', 'Probe', 'To', 'Blame', 'For', '$NKE', 'Earnings', 'Miss']",2014-12-19,09:04:17,EST,30455833,NKE,"[u'suggested', u'official']",52618,7108,Fundamental,"[u'Equities', u'Options']",Professional,Day Trader,Benzinga
185,"['Japan', 'bought', '135654', 'tons', 'of', 'US', '$ZCF', 'Mexico', 'bought', '101604', 'tons', 'of', 'US', 'corn']",2014-12-19,09:03:51,EST,30455801,ZC_F,"[u'suggested', u'official']",149,130351,Global Macro,[],Professional,,LiveSquawk
186,"['American', 'Apparel', 'May', 'Seriously', 'Be', 'Considering', 'Buyout', '$APP']",2014-12-19,09:02:43,EST,30455736,APP,"[u'suggested', u'official']",26360,18,Value,"[u'Equities', u'Options', u'Private Companies']",Professional,Long Term Investor,ToddSullivan
187,"['New', 'hotness', 'Howard', 'Marks', 'shares', 'his', 'thoughts', 'on', 'the', 'oil', 'crash', '$XLE', '$XOP', '$SPY', '$USO']",2014-12-19,09:02:18,EST,30455710,SPY,"[u'suggested', u'official']",39967,8483,,"[u'Equities', u'Options', u'Bonds']",Professional,,reformedbroker
188,"['$BIIB', 'the', 'biotech', 'stock', 'with', 'the', 'most', 'upside', 'according', 'to', '$MS']",2014-12-19,09:02:04,EST,30455699,BIIB,"[u'suggested', u'official']",52618,7108,Fundamental,"[u'Equities', u'Options']",Professional,Day Trader,Benzinga
189,"['Asia', 'strong', 'Europe', 'mixed', 'BOJ', 'policy', 'unch', 'The', 'Fed', 'RussiaUkraine', 'German', 'Ifo', '$ORCL', '$ACN', 'all', 'being', 'used', 'as', 'excuses', 'for', 'market', 'strength']",2014-12-19,09:01:59,EST,30455694,ORCL,[u'suggested'],22510,6190,,[u'Equities'],Professional,Position Trader,Contrahour
190,"['Don', '39t', 'forget', 'about', 'this', 'recent', 'BofA', 'report', '$OREX', 'investors']",2014-12-19,09:00:29,EST,30455608,OREX,"[u'suggested', u'official']",52618,7108,Fundamental,"[u'Equities', u'Options']",Professional,Day Trader,Benzinga
191,"['$SPY', 'Secondary', 'Delineator', 'now', 'in', 'Transition', 'Mode', 'Up', 'cycle', 'will', 'probably', 'trigger', 'at', 'the', 'next', 'upcycle', 'on', 'the', 'Primary']",2014-12-19,09:00:28,EST,30455607,SPY,[u'suggested'],25733,112775,Technical,[u'Equities'],Professional,Position Trader,HFTAlert
192,"['Juno', 'Therapeutics', 'prices', 'upsized', 'IPO', 'at', '$24', 'above', 'the', 'upwardly', 'revised', 'range', '$JUNO', '$IPO', 'IPO']",2014-12-19,08:59:45,EST,30455548,IPO,"[u'suggested', u'official']",45093,67015,Fundamental,[u'Equities'],Professional,Long Term Investor,IPOtweet
193,['$NQ'],2014-12-19,08:59:24,EST,30455531,NQ,"[u'suggested', u'official']",52618,7108,Fundamental,"[u'Equities', u'Options']",Professional,Day Trader,Benzinga
194,"['More', 'deets', 'on', '$BBRY', '$KMX', '$AAPL', 'and', 'other', 'premarket', 'movers']",2014-12-19,08:58:49,EST,30455502,AAPL,"[u'suggested', u'official']",52618,7108,Fundamental,"[u'Equities', u'Options']",Professional,Day Trader,Benzinga
195,"['From', 'Conf', 'Call', '$BBRY', 'CEO', 'Says', 'Expects', 'to', 'Turn', 'Profitable', 'in', 'FY', '2016', 'Says', 'Not', 'Satisfied', 'with', 'Revenue', 'Number']",2014-12-19,08:57:47,EST,30455443,BBRY,"[u'suggested', u'official']",52618,7108,Fundamental,"[u'Equities', u'Options']",Professional,Day Trader,Benzinga
196,"['From', '$BBRY', 'Call', 'CEO', 'John', 'Chen', 'Says', 'Co', 'Needs', 'a', '39Couple', 'Quarters', '39', 'Until', 'Sales', 'Increase', 'Calls', 'This', 'Qtr', '39s', 'Sales', 'Number', '39Not', 'Satisfying', '39']",2014-12-19,08:57:32,EST,30455427,BBRY,"[u'suggested', u'official']",52618,7108,Fundamental,"[u'Equities', u'Options']",Professional,Day Trader,Benzinga
197,"['$BIIB', 'is', 'at', 'a', 'discount', 'in', 'PM', 'trading']",2014-12-19,08:56:36,EST,30455370,BIIB,"[u'suggested', u'official']",31286,12134,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Intermediate,Swing Trader,1nvestor
198,"['Oracle', 'This', 'is', 'pretty', 'amazing', 'Has', 'anyone', 'seen', 'this', '$ORCL', 'approaching', 'Dot-Com', 'all-time', 'highs', '$QQQ', '$XLK']",2014-12-19,08:56:23,EST,30455357,ORCL,"[u'ir', u'suggested', u'official']",97017,170,,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Novice,,StockTwits
199,"['TGIF', 'Stop', 'The', 'Rally', 'We', 'Want', 'To', 'Get', 'Off', '$SPX', '$SPY', '$INDU']",2014-12-19,08:54:28,EST,30455240,SPX,"[u'suggested', u'official']",1469,296805,,[],,,TalkMarkets
200,"['Morning', 'Watchlist', 'Bulls', 'on', 'Wallstreet', '$spy', '$uso', '$rsx', '$blcm', '$juno', '$mbt', '$vip', '$cybr', '$hgsh', '$sm', '$sdrl', '$fold']",2014-12-19,08:54:17,EST,30455230,FOLD,[u'suggested'],20174,122643,Momentum,[u'Equities'],Professional,Day Trader,kunal00
201,"['Globe', '39s', '@ParkinsonGlobe', 'on', 'Canada', '39s', 'inflation', 'showing', '$MACRO', 'cdnecon']",2014-12-19,08:53:59,EST,30455212,MACRO,"[u'suggested', u'official']",14120,56133,,[],,,michaelbabad
202,"['ETF', 'Performance', 'Review', 'Major', 'Asset', 'Classes', 'December', '19th', '2014', '$VNQ', '$DJP', '$VTI', '$BND']",2014-12-19,08:53:11,EST,30455160,BND,"[u'suggested', u'official']",1469,296805,,[],,,TalkMarkets
203,"['$TFF', '11818', 'target', 'hit', 'amp', 'closed', 'New', 'target', '=', '11976', 'Prior', 'chart']",2014-12-19,08:49:29,EST,30454980,TF_F,[u'suggested'],24680,32596,Technical,[u'Futures'],Professional,Day Trader,TheFibDoctor
204,"['$YMF', '17400', 'target', 'hit', 'amp', 'closed', 'New', 'target', '=', '17856', 'Prior', 'chart']",2014-12-19,08:49:14,EST,30454966,YM_F,[u'suggested'],24680,32596,Technical,[u'Futures'],Professional,Day Trader,TheFibDoctor
205,"['$NQF', 'Daily', 'chart', 'Trend', 'change', 'Target', '=', '43175', 'Prior', 'chart']",2014-12-19,08:49:05,EST,30454953,NQ_F,[u'suggested'],24680,32596,Technical,[u'Futures'],Professional,Day Trader,TheFibDoctor
206,"['$ESF', '20225', 'target', 'hit', 'amp', 'closed', 'New', 'target', '=', '20765', 'Prior', 'chart']",2014-12-19,08:48:54,EST,30454945,ES_F,[u'suggested'],24680,32596,Technical,[u'Futures'],Professional,Day Trader,TheFibDoctor
207,"['BlackBerry', 'CEO', 'Expenses', 'Not', 'Likely', 'to', 'Jump', 'Higher', 'in', 'Current', 'Quarter', '$BBRY', '$BBCA']",2014-12-19,08:46:56,EST,30454849,BBRY,"[u'suggested', u'official']",15144,41047,,[u'Equities'],Intermediate,,eyeonequities
208,"['quot', '@lamonicabuzz', '$RHT', 'up', '11', 'premarket', 'on', 'solid', 'earnings', 'One', 'day', 'after', '$ORCL', 'impressed', 'with', 'its', 'cloud', 'biz', 'quot']",2014-12-19,08:46:00,EST,30454805,ORCL,"[u'ir', u'suggested', u'official']",97009,170,,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Novice,,StockTwits
209,"['The', 'skinny', 'on', 'inflation', 'in', 'Canada', '$MACRO', 'cdnecon']",2014-12-19,08:46:05,EST,30454809,MACRO,"[u'suggested', u'official']",14120,56133,,[],,,michaelbabad
210,"['quot', '@lamonicabuzz', '$RHT', 'up', '11', 'premarket', 'on', 'solid', 'earnings', 'One', 'day', 'after', '$ORCL', 'impressed', 'with', 'its', 'cloud', 'biz', 'quot']",2014-12-19,08:46:00,EST,30454805,ORCL,"[u'ir', u'suggested', u'official']",97009,170,,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Novice,,StockTwits
211,"['The', 'skinny', 'on', 'inflation', 'in', 'Canada', '$MACRO', 'cdnecon']",2014-12-19,08:46:05,EST,30454809,MACRO,"[u'suggested', u'official']",14120,56133,,[],,,michaelbabad
212,"['A', 'big', 'year', 'for', 'IPOs', 'next', 'year', 'may', 'be', 'even', 'bigger', '$BABA', '$LC', '$JUNO', '$IPO']",2014-12-19,08:43:10,EST,30454655,IPO,"[u'suggested', u'official']",45091,67015,Fundamental,[u'Equities'],Professional,Long Term Investor,IPOtweet
213,"['What', 'say', 'you', '@johnlegere', 'Chen', 'says', 'that', 'it', 'will', 'work', 'with', 'any', 'carrier', 'and', 'just', 'wants', 'to', 'be', 'treated', 'respectfully', '$BBRY', '$TMUS']",2014-12-19,08:43:15,EST,30454662,BBRY,"[u'suggested', u'official']",15654,23887,,[],Novice,Long Term Investor,lamonicabuzz
214,"['Turbulent', 'Times', 'Call', 'For', 'Insulated', 'Investments', 'Steven', 'Salz', '$BHI', '$HAL']",2014-12-19,08:42:30,EST,30454624,BHI,"[u'suggested', u'official']",1468,296805,,[],,,TalkMarkets
215,"['Chen', 'says', 'that', 'carriers', 'are', 'quotvery', 'excited', 'quot', 'about', 'the', 'Classic', 'and', 'will', 'be', 'promoting', 'it', 'prominently', '$BBRY']",2014-12-19,08:41:27,EST,30454569,BBRY,"[u'suggested', u'official']",15654,23887,,[],Novice,Long Term Investor,lamonicabuzz
216,"['Eyeing', 'this', '1', '$VCRA']",2014-12-19,08:40:34,EST,30454514,VCRA,"[u'suggested', u'official']",2469,18652,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,atmcharts
217,"['Good', 'question', 'about', 'what', 'kind', 'of', 'support', '$BBRY', 'expects', 'to', 'get', 'from', 'carriers', 'for', 'Classic', 'and', 'other', 'new', 'devices']",2014-12-19,08:39:56,EST,30454474,BBRY,"[u'suggested', u'official']",15654,23887,,[],Novice,Long Term Investor,lamonicabuzz
218,"['Morning', '60min', '$esf', 'quick', 'glance', 'waves', 'trends', 'RSI', 'amp', 'perspective', 'gt', 'gt', 'gt']",2014-12-19,08:38:56,EST,30454435,ES_F,[u'suggested'],26099,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
219,"['Chen', 'reiterates', 'that', '$BBRY', 'plans', 'to', 'return', 'to', 'sustained', 'profitability', 'sometime', 'in', 'fiscal', '2016', 'Emphasis', 'on', 'sustained']",2014-12-19,08:36:44,EST,30454301,BBRY,"[u'suggested', u'official']",15654,23887,,[],Novice,Long Term Investor,lamonicabuzz
220,"['Select', 'long', 'ideas', '$ZMH', '$YHOO', '$VNTV', '$SMCI', '$SIMO', '$PAYX', '$NXPI', '$KAR', '$IQNT', '$IDXX', '$HCA', '$FB', '$COL', '$CDW', '$BC', 'ASML', '$AMAT']",2014-12-19,08:32:53,EST,30454086,AMAT,"[u'suggested', u'official']",33126,13740,,[u'Equities'],Professional,,hertcapital
221,"['natty', 'is', 'natty', 'this', 'morning', '$ung', '$ngf', '$ugaz', '$dgaz']",2014-12-19,08:31:24,EST,30454010,NG_F,"[u'suggested', u'official']",2473,18652,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,atmcharts
222,"['quot', '@jackdamn', 'Easy', 'and', 'Effective', 'Methods', 'to', 'Measure', 'Relative', 'Performance', 'Charts', 'amp', 'ideas', 'by', '@ArthurHill', '$SPY', '$STUDY', 'quot']",2014-12-19,08:30:55,EST,30453988,SPY,"[u'suggested', u'official']",31286,12134,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Intermediate,Swing Trader,1nvestor
223,"['Annual', 'inflation', 'in', 'Canada', 'eases', 'to', '2', 'in', 'Nov', 'Details', 'soon', 'from', 'Globe', 's', '@ParkinsonGlobe', '$MACRO', 'cdnecon']",2014-12-19,08:30:53,EST,30453985,MACRO,"[u'suggested', u'official']",14120,56133,,[],,,michaelbabad
224,"['quot', '@FinancialJuice', 'Canadian', 'Retail', 'Sales', 'Oct', 'MM', '00', 'vs', 'Exp', '03', 'Prev', '08', '$USDCAD', '$MACRO', '$ESF', 'quot']",2014-12-19,08:30:52,EST,30453982,ES_F,"[u'suggested', u'official']",15143,41047,,[u'Equities'],Intermediate,,eyeonequities
225,"['Canadian', 'Retail', 'Sales', 'Oct', 'MM', '00', 'vs', 'Exp', '03', 'Prev', '08', '$USDCAD', '$MACRO', '$ESF']",2014-12-19,08:30:36,EST,30453965,ES_F,"[u'suggested', u'official']",41185,223547,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Day Trader,FinancialJuice
226,"['quot', '@FinancialJuice', 'Canadian', 'CPI', 'Nov', 'YY', '20', 'vs', 'Exp', '22', 'Prev', '24', '$USDCAD', '$MACRO', '$ESF', 'quot']",2014-12-19,08:30:41,EST,30453972,ES_F,"[u'suggested', u'official']",15143,41047,,[u'Equities'],Intermediate,,eyeonequities
227,"['Canadian', 'CPI', 'Nov', 'YY', '20', 'vs', 'Exp', '22', 'Prev', '24', '$USDCAD', '$MACRO', '$ESF']",2014-12-19,08:30:21,EST,30453952,ES_F,"[u'suggested', u'official']",41185,223547,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Day Trader,FinancialJuice
228,"['quot', '@1nvestor', '$KMX', 'responds', 'well', 'to', 'Earnings', '116', 'to', '6760', 'quot']",2014-12-19,08:28:47,EST,30453865,KMX,[u'suggested'],26099,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
229,"['Easy', 'and', 'Effective', 'Methods', 'to', 'Measure', 'Relative', 'Performance', 'Charts', 'amp', 'ideas', 'by', '@ArthurHill', '$SPY', '$STUDY']",2014-12-19,08:26:59,EST,30453759,SPY,[u'suggested'],32409,391,Technical,[u'Equities'],Professional,Swing Trader,jackdamn
230,"['Come', 'on', 'traders', 'If', 'the', 'Dow', 'doesn', '39t', 'hit', '18K', 'today', 'then', 'Kim', 'Jong-un', 'has', 'won', 'sarcasm', '$SNE']",2014-12-19,08:26:23,EST,30453726,SNE,"[u'suggested', u'official']",15654,23887,,[],Novice,Long Term Investor,lamonicabuzz
231,"['@sidhuco', 'I', 'am', 'not', 'looking', 'to', 'buy', '$JUNO']",2014-12-19,08:25:10,EST,30453675,JUNO,[u'suggested'],19252,31117,Technical,"[u'Equities', u'Options', u'Futures']",Professional,Swing Trader,JFinDallas
232,"['Big', 'div', 'in', '$DXJ', 'today', 'as', 'well', 'all', 'contracts', 'adj', 'down', '$478']",2014-12-19,08:24:33,EST,30453648,DXJ,"[u'suggested', u'official']",65421,881,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,harmongreg
233,"['must', 'read', 'Markets', '101', 'RT', '@alphaarchitect', 'Hard', 'to', 'Fire', 'Yourself', 'Easy', 'to', 'Fire', 'Your', 'Manager', '$STUDY']",2014-12-19,08:21:50,EST,30453553,STUDY,"[u'suggested', u'official']",3016,45,Momentum,"[u'Equities', u'Options']",Professional,Position Trader,derekhernquist
234,"['Desjardins', 'upgraded', 'Capstone', 'Infrastructure', 'to', 'buy', 'quoton', 'oversold', 'conditions', 'quot', 'but', 'trimmed', 'price', 'target', 'to', '$4', 'Cdn', 'from', '$450', '$CSECA']",2014-12-19,08:20:24,EST,30453481,CSE.CA,"[u'suggested', u'official']",15143,41047,,[u'Equities'],Intermediate,,eyeonequities
235,"['quot', '@WrigleyTom', '$CELG', '11648', 'Celgene', 'Receives', 'CHMP', 'Opinion', 'to', 'Extend', 'REVLIMID', 'Lenalidomide', 'for', 'Continuous', 'quot']",2014-12-19,08:19:51,EST,30453454,CELG,"[u'suggested', u'official']",31286,12134,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Intermediate,Swing Trader,1nvestor
236,"['Sunshine', 'on', 'a', 'Cloud-y', 'day', 'for', 'Red', 'Hat', '$RHT', 'up', '11', 'premarket', 'on', 'solid', 'earnings', 'One', 'day', 'after', '$ORCL', 'impressed', 'with', 'its', 'cloud', 'software', 'biz']",2014-12-19,08:19:06,EST,30453424,ORCL,"[u'suggested', u'official']",15654,23887,,[],Novice,Long Term Investor,lamonicabuzz
237,"['Desjardins', 'downgraded', 'Alimentation', 'Couche-Tard', 'to', 'hold', 'from', 'buy', 'but', 'hikes', 'price', 'target', 'to', '$49', 'Cdn', 'from', '$44', '$ATDBCA']",2014-12-19,08:18:55,EST,30453418,ATD.B.CA,"[u'suggested', u'official']",15150,41047,,[u'Equities'],Intermediate,,eyeonequities
238,"['ChOTD-121914', 'Consecutive', '2', 'UP', 'Days', 'In', 'The', 'S', 'ampP', '500', 'of', 'course', '$SPY', '$SPX']",2014-12-19,08:17:05,EST,30453354,SPX,"[u'suggested', u'official']",13183,142159,Global Macro,[u'Equities'],Professional,Position Trader,JLyonsFundMgmt
239,"['Dead', 'wicker', 'bounce', 'Pier', '1', 'up', '8', 'premarket', 'as', 'earnings', 'meet', 'forecasts', 'But', '$PIR', 'down', 'nearly', '40', 'YTD']",2014-12-19,08:16:56,EST,30453347,PIR,"[u'suggested', u'official']",15654,23887,,[],Novice,Long Term Investor,lamonicabuzz
240,"['In', 'just', '5', 'minutes', 'we', 'will', 'have', 'the', 'bonds', 'currencies', 'and', '720am', 'CT', 'markets', 'opening', '$ESF']",2014-12-19,08:15:48,EST,30453303,ES_F,"[u'suggested', u'official']",3529,170238,,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Professional,,TradersAudio
241,"['NASDAQ', 'set', 'the', 'quotation', 'release', 'on', 'the', 'Juno', 'Therapeutics', '$JUNO', 'IPO', 'to', '1010', 'ET', 'and', 'trading', 'at', 'approximately', '1025', 'ET', 'subject', 'to', 'change']",2014-12-19,08:14:38,EST,30453249,JUNO,"[u'suggested', u'official']",53970,8203,Fundamental,[u'Equities'],Professional,,Street_Insider
242,"['@commoditiesGuy1', '$IVV', 'is', 'better', 'as', 'it', 'shows', 'the', 'gaps', 'Use', '$IVV', 'to', 'substitute', 'for', 'the', '$SPY']",2014-12-19,08:13:31,EST,30453192,IVV,[u'suggested'],15597,6375,Technical,[u'Equities'],Intermediate,Swing Trader,SunriseTrader
243,"['@commoditiesGuy1', 'the', 'dividend', '=', '11349', '$SPY', 'that', 'will', 'be', 'subtracted', 'from', 'the', 'price', 'USE', '$IVV', 'or', '$SPX', 'for', 'now', 'until', 'adjust', 'works', 'out']",2014-12-19,08:12:50,EST,30453169,SPX,[u'suggested'],15597,6375,Technical,[u'Equities'],Intermediate,Swing Trader,SunriseTrader
244,"['$KMX', 'responds', 'well', 'to', 'Earnings', '116', 'to', '6760']",2014-12-19,08:10:45,EST,30453069,KMX,"[u'suggested', u'official']",31286,12134,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Intermediate,Swing Trader,1nvestor
245,"['Citi', '39s', '35b', 'Instagram', 'valuation', 'more', 'than', '50', 'higher', 'than', '$TWTR', '39s', 'current', 'market', 'cap']",2014-12-19,08:10:39,EST,30453066,TWTR,"[u'suggested', u'official']",9224,27,Technical,[u'Options'],Professional,Swing Trader,ppearlman
246,"['$EXC', 'long', 'setup']",2014-12-19,08:09:45,EST,30453028,EXC,[u'suggested'],31598,7176,Technical,"[u'Equities', u'Options']",Professional,Day Trader,stt2318
247,"['$OI', 'long', 'setup']",2014-12-19,08:08:31,EST,30452977,OI,[u'suggested'],31598,7176,Technical,"[u'Equities', u'Options']",Professional,Day Trader,stt2318
248,"['$SPX', 'hod', 'on', '12-5-14', '=', '207947', 'LOD', 'yesterday', 'on', 'the', '$SPX', '201898', 'Close', '206123']",2014-12-19,08:07:53,EST,30452940,SPX,[u'suggested'],15598,6375,Technical,[u'Equities'],Intermediate,Swing Trader,SunriseTrader
249,"['35', 'on', 'this', 'quot', '@CatalystFunk', '$IMGN', 'ImmunoGen', 'Reports', 'Roche', 'Has', 'Provided', 'an', 'Update', 'on', 'the', 'Phase', '3', 'MARIANNE', 'Trial', 'quot']",2014-12-19,08:06:59,EST,30452918,IMGN,"[u'ir', u'suggested', u'official']",97004,170,,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Novice,,StockTwits
250,"['$STRP', 'long', 'setup']",2014-12-19,08:06:46,EST,30452913,STRP,[u'suggested'],31598,7176,Technical,"[u'Equities', u'Options']",Professional,Day Trader,stt2318
251,"['quot', '@AnalystWire', 'Red', 'Hat', '$RHT', 'PT', 'Raised', 'to', '$75', 'at', 'Piper', 'Jaffray', 'Amid', 'Strong', 'Q3', 'quot']",2014-12-19,08:06:12,EST,30452898,RHT,"[u'ir', u'suggested', u'official']",97004,170,,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Novice,,StockTwits
252,"['quot', '@CRBridg', '$FINL', 'Misses', 'EPS', 'expectations', 'by', '03', '02', 'vs', '01', 'consensus', 'Non-gap', 'is', 'the', 'comparable', 'Beats', 'on', 'revs', 'quot']",2014-12-19,08:05:57,EST,30452886,FINL,"[u'ir', u'suggested', u'official']",97004,170,,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Novice,,StockTwits
253,"['Bubbles', 'map', '$ORCL', 'the', 'big', 'winner', 'and', '$TSO', 'the', 'most', 'red', 'Lots', 'of', 'green', 'yesterday', 'the', 'open', 'gap', 'up', 'held', 'amp', 'ran']",2014-12-19,08:05:57,EST,30452887,ORCL,[u'suggested'],15598,6375,Technical,[u'Equities'],Intermediate,Swing Trader,SunriseTrader
254,"['Morning', 'Call', 'For', 'December', '19', '2014', '$UNM', '$CVS', '$BBRY', '$WAG', '$GOOG', '$PBF', '$APC', '$CTAS', '$NKE']",2014-12-19,08:05:46,EST,30452880,CTAS,"[u'suggested', u'official']",1468,296805,,[],,,TalkMarkets
255,"['quot', '@Benzinga', 'Wall', 'Street', '39s', 'Biggest', 'Analyst', 'Just', 'Picked', 'His', 'Top', 'Stock', 'For', '2015', '$AMZN', 'quot']",2014-12-19,08:05:44,EST,30452877,AMZN,"[u'suggested', u'official']",31286,12134,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Intermediate,Swing Trader,1nvestor
256,"['Merck', 'starts', 'tender', 'offer', 'to', 'buy', '$CBST']",2014-12-19,08:05:07,EST,30452853,CBST,"[u'suggested', u'official']",21549,10381,Value,"[u'Equities', u'Options']",Professional,Position Trader,CapitalObserver
257,"['Premarket', 'data', 'futures', 'mostly', 'green', 'around', 'the', 'globe', '$SPX', '$DAX', 'etc']",2014-12-19,08:03:12,EST,30452768,SPX,[u'suggested'],15598,6375,Technical,[u'Equities'],Intermediate,Swing Trader,SunriseTrader
258,"['Good', 'morning', 'many', 'ETF', '39s', 'ex-dividend', 'today', '$SPY', 'etc', 'Keep', 'this', 'in', 'mind', 'when', 'charting', 'Some', 'charting', 'system', 'subtract', 'the', 'divy', 'others', 'don', '39t']",2014-12-19,08:01:37,EST,30452713,SPY,[u'suggested'],15597,6375,Technical,[u'Equities'],Intermediate,Swing Trader,SunriseTrader
259,"['New', 'Post', 'Charting', 'An', 'S', 'ampP', '500', 'March', 'Higher', '$SPY', '$SPX']",2014-12-19,08:01:13,EST,30452691,SPX,"[u'suggested', u'official']",65410,881,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,harmongreg
260,"['Waiting', 'for', '$BBRY', 'call', 'to', 'start', 'I', 'am', 'always', 'disappointed', 'that', 'Rush', 'isn', '39t', 'playing', 'as', 'background', 'music', 'O', 'Canada']",2014-12-19,08:01:16,EST,30452696,BBRY,"[u'suggested', u'official']",15654,23887,,[],Novice,Long Term Investor,lamonicabuzz
261,"['Wall', 'Street', '39s', 'Biggest', 'Analyst', 'Just', 'Picked', 'His', 'Top', 'Stock', 'For', '2015', '$AMZN']",2014-12-19,08:00:32,EST,30452662,AMZN,"[u'suggested', u'official']",52611,7108,Fundamental,"[u'Equities', u'Options']",Professional,Day Trader,Benzinga
