,text,date,time,tz,message_id,symbol,classification,followers,id,strategy,assets_traded,experience,holding_per,username
430,"['$baba', 'short', '992s', 'think', 'this', 'is', 'a', 'fade', 'day', 'for', 'it', 'here']",2014-10-29,08:42:30,EST,28560881,BABA,[u'suggested'],19089,122643,Momentum,[u'Equities'],Professional,Day Trader,kunal00
431,"['$OIL', '$XLE', '$CLF', 'ltStudy', 'the', 'Charts', 'gt', 'The', 'LEGO-Version']",2014-10-29,08:41:51,EST,28560810,CL_F,[u'suggested'],18697,74552,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,ClueLess8
432,"['$INSY', 'another', 'biotech', 'trying', 'to', 'break', 'out', 'SL50', 'stock']",2014-10-29,08:41:12,EST,28560748,INSY,"[u'suggested', u'official']",22830,23986,,[],Professional,,SL50
433,"['Out', '$TLT', 'calls', 'loss', '1buck']",2014-10-29,08:41:04,EST,28560742,TLT,[u'suggested'],3211,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
434,"['Craft', 'Brew', 'Alliance', '$BREW', 'downgraded', 'to', 'neutral', 'from', 'buy', 'at', 'Sidoti']",2014-10-29,08:40:34,EST,28560698,BREW,"[u'suggested', u'official']",36011,223547,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Day Trader,FinancialJuice
435,"['5', 'minute', 'chart', 'on', 'Facebook', 'shows', 'the', 'drift', 'up', 'amp', 'then', 'the', 'mkt', 'open', 'wiggle', '$FB']",2014-10-29,08:39:49,EST,28560651,FB,"[u'suggested', u'official']",29493,12134,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Intermediate,Swing Trader,1nvestor
436,"['$CTSH', 'making', 'a', 'fresh', 'post-earnings', 'high']",2014-10-29,08:39:44,EST,28560644,CTSH,[u'suggested'],26183,1402,Technical,"[u'Equities', u'Options', u'Forex']",Intermediate,Swing Trader,DrDuru
437,"['10', 'reasons', 'gold', 'and', 'real', 'interest', 'rates', 'tango', '$GCF']",2014-10-29,08:39:46,EST,28560646,GC_F,"[u'suggested', u'official']",1138,193178,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,,FuturesMagazine
438,"['Out', '$IWM', 'puts']",2014-10-29,08:39:41,EST,28560642,IWM,[u'suggested'],3212,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
439,"['news', '$ESF', '$SPY']",2014-10-29,08:39:35,EST,28560635,ES_F,[u'suggested'],529,53387,Technical,[u'Futures'],Professional,Day Trader,TopstepTrader
440,"['$ZLTQ', 'is', 'back', 'near', 'multi-year', 'highs', 'This', 'is', 'their', '10th', 'week', 'on', 'the', 'SL50', 'list']",2014-10-29,08:39:28,EST,28560624,ZLTQ,"[u'suggested', u'official']",22830,23986,,[],Professional,,SL50
441,"['Pre-Open', 'Stock', 'Movers', '1029', '$CARA', '$FCAU', '$UNIS', '$X', 'Higher', '$INVN', '$XOOM', '$HIVE', '$FB', 'Lower', 'more']",2014-10-29,08:38:28,EST,28560539,X,"[u'suggested', u'official']",48369,8203,Fundamental,[u'Equities'],Professional,,Street_Insider
442,"['Ruckus', 'Wireless', '$RKUS', 'partnering', 'with', 'Google', 'GOOGL', 'according', 'to', 'Gigaom']",2014-10-29,08:38:24,EST,28560525,RKUS,"[u'suggested', u'official']",36011,223547,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Day Trader,FinancialJuice
443,"['$LFC', 'Reported', 'a', '22', 'increase', 'in', 'net', 'income', 'for', 'the', 'third', 'quarter']",2014-10-29,08:37:47,EST,28560489,LFC,"[u'suggested', u'official']",199,410488,,[],,,Institutional_Investor
444,"['Energy', '$XLE', '$XOP', '$OIH', 'sector', 'leadership', 'on', 'stronger', '$CLF', '$ESF', '100']",2014-10-29,08:37:16,EST,28560447,OIH,[u'suggested'],3200,174360,Technical,"[u'Equities', u'Options', u'Futures']",Intermediate,Day Trader,ep_capital
445,"['Long', 'small', '$FB']",2014-10-29,08:37:01,EST,28560424,FB,[u'suggested'],3212,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
446,"['ADs', 'inverted', 'at', 'highs', 'a', 'far', 'cry', 'from', 'yesterday', '$SPX']",2014-10-29,08:36:54,EST,28560413,SPX,[u'suggested'],8372,9448,Technical,"[u'Equities', u'Options', u'Futures']",Professional,Position Trader,MarzBonfire
447,"['$gpc', 'hits', 'all', 'timers', 'this', 'morning']",2014-10-29,08:36:44,EST,28560401,GPC,[u'suggested'],24157,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
448,"['Nice', 'looking', 'start', 'to', 'the', 'day', 'for', 'energy', 'names', '$XLE']",2014-10-29,08:36:47,EST,28560406,XLE,"[u'suggested', u'official']",121,216669,Technical,[u'Equities'],Professional,,GregGuenthner
449,"['$cvs', 'all', 'timers']",2014-10-29,08:36:13,EST,28560359,CVS,[u'suggested'],24157,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
450,"['$orly', 'all', 'timers']",2014-10-29,08:35:57,EST,28560338,ORLY,[u'suggested'],24157,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
451,"['$aapl', 'hit', 'all', 'timers', 'this', 'morning']",2014-10-29,08:35:40,EST,28560310,AAPL,[u'suggested'],24157,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
452,"['Hewlett-Packard', '$HPQ', 'to', 'make', 'game', '39changing', 'announcement', 'shortly', '39', 'according', 'to', 'a', 'Co', 'tweet']",2014-10-29,08:35:36,EST,28560303,HPQ,"[u'suggested', u'official']",36011,223547,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Day Trader,FinancialJuice
453,"['Which', 'Way', 'Wednesday', 'Ridiculously', 'Overbought', 'Edition', '$SPY', '$SPX', '$RUT']",2014-10-29,08:35:21,EST,28560289,SPX,"[u'suggested', u'official']",335,296805,,[],,,TalkMarkets
454,"['Interesting', '$TLT', 'selling', 'off', 'with', 'equity', 'market', '$VXX', 'heading', 'higher']",2014-10-29,08:34:39,EST,28560231,TLT,[u'suggested'],3211,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
455,"['@TraderMike', 'Good', 'stuff', 'by', '@KimbleCharting', 'In', '$XIV', 'great', 'way', 'to', 'play', 'volatility', 'stocktoberfest']",2014-10-29,08:34:29,EST,28560219,XIV,"[u'suggested', u'official']",87431,5,Momentum,[u'Equities'],Intermediate,Position Trader,howardlindzon
456,"['quot', '@abnormalreturns', 'Really', 'interesting', 'take', 'on', 'things', 'The', 'Value', 'Convergence', '$STUDY']",2014-10-29,08:33:59,EST,28560181,STUDY,"[u'suggested', u'official']",87431,5,Momentum,[u'Equities'],Intermediate,Position Trader,howardlindzon
457,"['Express', 'Scripts', '$ESRX', 'say', 'may', 'change', 'drug', 'formulary', 'in', 'mid-2015', 'to', 'favour', 'expected', 'new', 'hepatitis', 'C', 'drug', 'given', 'quot']",2014-10-29,08:34:02,EST,28560183,ESRX,"[u'suggested', u'official']",36011,223547,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Day Trader,FinancialJuice
458,"['Constant', 'Contact', 'Has', 'the', 'Toolkit', 'for', 'Growth', 'via', '@cmswire', '$CTCT', '$CRM', '$ORCL']",2014-10-29,08:33:50,EST,28560169,CTCT,"[u'suggested', u'official']",33253,21868,Growth,[u'Equities'],Professional,Position Trader,TechStockRadar
459,"['$MSFT', 'SaaS', 'may', 'become', 'a', 'HUGE', 'opportunity', 'Research', 'Investors', '$ADBE', '$CRM']",2014-10-29,08:33:53,EST,28560172,ADBE,"[u'suggested', u'official']",199,410488,,[],,,Institutional_Investor
460,"['STC', 'the', 'Oct', '31', '7974', 'PS', 'part', 'of', 'Collar', 'for', '$FB', 'at', '320']",2014-10-29,08:33:43,EST,28560157,FB,"[u'suggested', u'official']",62775,881,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,harmongreg
461,"['Abbott', '$ABT', 'buys', 'Topera', 'for', 'USD', '250', 'million', 'upfront', 'plus', 'potential', 'milestones']",2014-10-29,08:32:22,EST,28560068,ABT,"[u'suggested', u'official']",36010,223547,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Day Trader,FinancialJuice
462,"['With', 'all', '$FCAU', 'and', '$IACI', 'news', 'this', 'morning', 'please', 'make', 'some', 'time', 'to', 'read', 'my', 'new', 'post', 'gt', 'quotTwitter', 'is', 'no', 'Facebook', 'quot']",2014-10-29,08:31:41,EST,28560021,IACI,"[u'suggested', u'official']",20598,34354,Fundamental,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Professional,Long Term Investor,MicroFundy
463,"['covered', 'the', 'short', 'on', '$PNRA', 'Option', 'trade', 'remains']",2014-10-29,08:31:30,EST,28560005,PNRA,"[u'suggested', u'official']",29491,12134,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Intermediate,Swing Trader,1nvestor
464,"['RT', '@businessinsider', 'WALL', 'STREET', '39S', 'BRIGHTEST', 'MINDS', 'REVEAL', 'THE', 'MOST', 'IMPORTANT', 'CHARTS', 'IN', 'THE', 'WORLD', '$SPY']",2014-10-29,08:30:53,EST,28559956,SPY,"[u'suggested', u'official']",87430,5,Momentum,[u'Equities'],Intermediate,Position Trader,howardlindzon
465,"['quot', '@abnormalreturns', '[', 'post', ']', 'Why', 'is', 'it', 'so', 'hard', 'for', 'us', 'to', 'stick', 'to', 'our', 'long', 'term', 'goals', 'Sh', 't', 'happens', '$STUDY']",2014-10-29,08:30:23,EST,28559911,STUDY,"[u'suggested', u'official']",87430,5,Momentum,[u'Equities'],Intermediate,Position Trader,howardlindzon
466,"['Is', 'there', 'a', 'divide', 'between', 'finance', 'and', 'technology', 'and', 'other', 'morning', 'reads', 'for', 'Oct', '29', '$AAPL', '$FB']",2014-10-29,08:30:16,EST,28559900,AAPL,"[u'suggested', u'official']",1743,213321,Fundamental,[u'Equities'],Professional,Long Term Investor,dtrainer_NewConstructs
467,"['Bridging', 'the', 'Divide', 'Between', 'Finance', 'and', 'Technology', 'via', '@reformedbroker', '$QQQ']",2014-10-29,08:28:53,EST,28559803,QQQ,"[u'suggested', u'official']",30330,647,Momentum,"[u'Equities', u'Options']",Professional,Swing Trader,ivanhoff
468,"['Out', 'of', 'the', 'rest', 'of', 'my', '$xiv', 'here', 'And', 'so', 'I', 'am', 'just', 'long', 'some', 'stocks', 'and', 'short', '$spy', 'awful', 'trade', 'unfortunately']",2014-10-29,08:28:26,EST,28559770,SPY,"[u'suggested', u'official']",87430,5,Momentum,[u'Equities'],Intermediate,Position Trader,howardlindzon
469,"['Morning', 'Call', '$X', '$MAR', '$MCK', '$AMP', '$WDC', '$WYNN', '$OI', '$EIX', '$APC', '$AFL']",2014-10-29,08:27:12,EST,28559684,WYNN,"[u'suggested', u'official']",335,296805,,[],,,TalkMarkets
470,"['adding', 'some', 'short', 'stock', 'in', '$PNRA', 'on', 'the', 'flush']",2014-10-29,08:26:40,EST,28559651,PNRA,"[u'suggested', u'official']",29491,12134,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Intermediate,Swing Trader,1nvestor
471,"['Not', 'a', 'single', 'downgrade', 'of', '$FB', 'What', 'luck', 'Would', '39ve', 'be', 'terrible', 'for', 'clients', 'end', 'of', 'year', 'amp', 'make', 'it', 'difficult', 'to', 'manage', 'a', 'massive', 'seconday']",2014-10-29,08:26:28,EST,28559638,FB,"[u'suggested', u'official']",19723,10381,Value,"[u'Equities', u'Options']",Professional,Position Trader,CapitalObserver
472,"['@reformedbroker', 'We', '39re', 'witnessing', 'something', 'amazing', 'gt', 'stocktoberfest', '$SPY', '$FB', 'P2', 'quot']",2014-10-29,08:26:05,EST,28559603,SPY,"[u'suggested', u'official']",87430,5,Momentum,[u'Equities'],Intermediate,Position Trader,howardlindzon
473,"['$gt', 'solid', '39s', 'up', '10', 'premarket']",2014-10-29,08:25:06,EST,28559542,GT,[u'suggested'],24157,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
474,"['$SPX', '$NDX', '$COMPQ', '$RUT', '$SOX', '$BANK']",2014-10-29,08:24:20,EST,28559466,COMPQ,[u'suggested'],17149,88210,Technical,"[u'Equities', u'Options', u'Futures']",Professional,Swing Trader,PeterGhostine
475,"['$V', 'Visa', 'reports', 'quarterly', 'earnings', 'after', 'the', 'market', 'close', 'can', 'they', 'fight', 'Apple', 'pay', '$AAPL']",2014-10-29,08:24:05,EST,28559450,AAPL,"[u'suggested', u'official']",199,410488,,[],,,Institutional_Investor
476,"['United', 'States', 'Steel', 'Corp', 'Reports', 'Highest', 'Segment', 'Operating', 'Results', 'Since', 'The', 'Third', 'Quarter', 'Of', '2008', '$X']",2014-10-29,08:23:29,EST,28559415,X,"[u'suggested', u'official']",335,296805,,[],,,TalkMarkets
477,"['Near', 'the', 'unch', 'mark', 'before', 'open', 'on', '$FED', 'FOMC', 'day', '$ESF', '025', '$NQF', '450']",2014-10-29,08:21:28,EST,28559285,ES_F,[u'suggested'],3198,174360,Technical,"[u'Equities', u'Options', u'Futures']",Intermediate,Day Trader,ep_capital
478,"['$ZNF', 'Big', 'picture', 'gtContinued', 'hourly', 'closes', 'below', '127', '3904', 'cld', 'bring', 'test', 'gt125', '39245']",2014-10-29,08:21:02,EST,28559265,ZN_F,"[u'pro', u'suggested']",6951,49511,Technical,"[u'Equities', u'Options', u'Futures', u'Bonds']",Professional,Day Trader,anthonycrudele
479,"['Some', 'stocks', 'the', 'desk', 'is', 'watching', '$FB', '$GT', '$CHRW', '$INVN', '$SPWR', '$X']",2014-10-29,08:20:04,EST,28559203,CHRW,"[u'suggested', u'official']",20980,2350,Technical,"[u'Equities', u'Options', u'Forex', u'Futures']",Professional,Day Trader,smbcapital
480,"['New', 'Tumblr', 'quotTwitter', 'is', 'no', 'Facebook', 'quot', '$TWTR', '$GOOG', '$P', '$AAPL', '$MSFT', '$PCLN', '$AMZN', '$FB']",2014-10-29,08:19:30,EST,28559181,AAPL,"[u'suggested', u'official']",20598,34354,Fundamental,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Professional,Long Term Investor,MicroFundy
481,"['$FCAU', 'nice', 'start', 'to', 'the', 'morning', 'in', 'chat']",2014-10-29,08:18:29,EST,28559112,FCAU,[u'suggested'],2482,5890,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,financialtrader
482,"['Luigi', 'from', '$DISPixar', '39s', 'Cars', 'will', 'definitely', 'want', 'to', 'buy', 'this', 'stock', 'Fiat', 'Chrysler', 'to', 'spin', 'off', 'Ferrari', '$FCAU', 'up', '13', 'premarket', 'testarossa']",2014-10-29,08:16:39,EST,28559016,DIS,"[u'suggested', u'official']",14672,23887,,[],Novice,Long Term Investor,lamonicabuzz
483,"['lol', 'Did', '@davidfaber', 'just', 'speculate', 'that', 'Ferrari', 'would', 'be', 'worth', '$2', 'B', 'Try', 'tripling', 'that', 'number', 'David', '$FCAU']",2014-10-29,08:15:48,EST,28558960,FCAU,"[u'suggested', u'official']",20598,34354,Fundamental,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Professional,Long Term Investor,MicroFundy
484,"['the', 'nasdaq', 'seems', 'to', 'be', 'shrugging', 'off', '$fb']",2014-10-29,08:15:38,EST,28558947,FB,"[u'suggested', u'official']",1343,18652,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,a_jackson
485,"['Stocks', 'from', 'the', 'SMB', 'Scanner', '$RGLS', '$SNY', '$FB', '$ORB', '$INVN']",2014-10-29,08:14:51,EST,28558905,ORB,"[u'suggested', u'official']",20980,2350,Technical,"[u'Equities', u'Options', u'Forex', u'Futures']",Professional,Day Trader,smbcapital
486,"['QE', 'FOR', 'LIFE', 'HOMIE', 'Trading', 'Algorithms', 'with', 'The', 'Fly', '$GPRO']",2014-10-29,08:14:01,EST,28558860,GPRO,[u'suggested'],17623,26553,Fundamental,[u'Equities'],Professional,Swing Trader,The_Real_Fly
487,"['lol', 'stock', 'waited', 'for', 'the', 'official', 'PR', 'EfficientPreMarkets', '$FCAU']",2014-10-29,08:12:37,EST,28558796,FCAU,"[u'suggested', u'official']",20598,34354,Fundamental,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Professional,Long Term Investor,MicroFundy
488,"['wow', 'up', '13', '$FCAU']",2014-10-29,08:12:02,EST,28558764,FCAU,"[u'suggested', u'official']",20598,34354,Fundamental,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Professional,Long Term Investor,MicroFundy
489,"['I', 'like', 'what', 'I', 'see', '$FB', 'doing', 'premarket', 'Might', 'do', 'either', 'short', 'putput', 'spreadslong', 'callcall', 'spreads']",2014-10-29,08:12:01,EST,28558761,FB,[u'suggested'],3211,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
490,"['You', 'will', 'never', 'find', 'a', 'reason', 'if', 'you', 'are', 'too', 'busy', 'looking', 'for', 'the', 'excuse', '$STUDY']",2014-10-29,08:11:57,EST,28558758,STUDY,[u'suggested'],11355,23961,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,crosshairtrader
491,"['quot', '@Convertbond', '$245', 'B', 'Market', 'Cap', 'Now', 'shared', 'by', 'Alibaba', 'and', 'Walmart', 'quot', '$BABA', '$WMT']",2014-10-29,08:11:53,EST,28558756,WMT,"[u'suggested', u'official']",29490,12134,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Private Companies']",Intermediate,Swing Trader,1nvestor
492,"['$AMZN', '300', 'premarket']",2014-10-29,08:11:04,EST,28558708,AMZN,[u'suggested'],3211,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
493,"['$FLWS', 'watching', 'w', 'earnings', 'reported', '2day', 'Premkt', 'lt', 'HighTightFlags', '4today']",2014-10-29,08:10:38,EST,28558682,FLWS,[u'suggested'],1623,21210,Technical,"[u'Equities', u'Options', u'Futures', u'Bonds']",Professional,Swing Trader,Cousin_Vinny
494,"['dilution', 'never', 'pleasant', 'but', 'at', 'least', 'they', '39re', 'getting', 'better', 'prices', 'because', 'of', 'Ferrari', 'news', '$FCAU']",2014-10-29,08:10:06,EST,28558651,FCAU,"[u'suggested', u'official']",20598,34354,Fundamental,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Professional,Long Term Investor,MicroFundy
495,"['OK', 'so', 'they', '39re', 'doing', 'equity', 'and', 'converts', 'as', 'well', 'Based', 'on', 'sell-off', 'after', 'announcing', 'their', '5yr', 'plan', 'market', 'will', 'like', 'this', 'de-risking', '$FCAU']",2014-10-29,08:09:23,EST,28558612,FCAU,"[u'suggested', u'official']",20598,34354,Fundamental,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Professional,Long Term Investor,MicroFundy
496,"['Morning', 'brief', 'What', '39s', 'not', 'to', 'like', 'as', 'Facebook', 'slips', 'And', 'what', 'to', 'watch', 'for', 'at', 'the', 'Fed', '$FB', '$USDCAD', '$FED', '$MACRO']",2014-10-29,08:04:35,EST,28558302,USDCAD,"[u'suggested', u'official']",13099,56133,,[],,,michaelbabad
497,"['$FB', 'what', 'happened', 'to', 'this', 'juggernaut', 'I', 'was', 'going', 'to', 'cash', 'in', 'and', 'buy', 'mom', 'some', 'porcelain', 'elephants', 'for', 'the', 'back', 'garden']",2014-10-29,08:03:57,EST,28558268,FB,"[u'suggested', u'official']",949,211114,Growth,"[u'Equities', u'Bonds', u'Private Companies']",Intermediate,Long Term Investor,dBCTrades
498,"['$ESF', '197825', 'is', 'the', 'ovn', 'POC', 'gt', 'gtSingles', 'down', 'below', 'from', 'yest', 'gt197375-197150']",2014-10-29,08:03:26,EST,28558237,ES_F,"[u'pro', u'suggested']",6950,49511,Technical,"[u'Equities', u'Options', u'Futures', u'Bonds']",Professional,Day Trader,anthonycrudele
499,"['$ATI', 'is', 'trying', 'to', 'make', 'a', 'statement', 'a', 'move', 'gt', '3410', 'drags', 'me', 'in', '$CBI', 'is', 'working', 'on', 'rebuilding', 'itself', 'gt', '55', 'I', '39m', 'interested']",2014-10-29,08:03:07,EST,28558215,ATI,"[u'suggested', u'official']",783,350358,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,taylorpamm
500,"['Morning', '60min', '$ESF', 'Quick', 'glance', 'waves', 'trends', 'RSI', 'amp', 'perspective', 'gt', 'gt', 'gt']",2014-10-29,08:01:35,EST,28558142,ES_F,[u'suggested'],24155,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
501,"['$ESF', '1978', 'will', 'be', 'my', 'morning', 'pivot', 'gt', 'gtits', 'suppres', 'line', 'amp', 'lines', 'up', 'w', 'my', 'ma', 'line']",2014-10-29,08:01:28,EST,28558136,ES_F,"[u'pro', u'suggested']",6950,49511,Technical,"[u'Equities', u'Options', u'Futures', u'Bonds']",Professional,Day Trader,anthonycrudele
502,"['A', 'sale', 'in', 'ambien', 'The', 'stock', '@AnalystWire', 'Jefferies', 'Downgrades', 'Sanofi', '$SNY', 'to', 'Hold', 'quot']",2014-10-29,08:00:55,EST,28558108,SNY,"[u'suggested', u'official']",87431,5,Momentum,[u'Equities'],Intermediate,Position Trader,howardlindzon
503,"['The', 'Stock', 'Whisper', 'Of', 'The', 'Day', 'AK', 'Steel', 'Holding', 'Corporation', '$AKS', '$EEM']",2014-10-29,08:00:27,EST,28558083,AKS,"[u'suggested', u'official']",335,296805,,[],,,TalkMarkets
504,"['this', 'is', 'huge', 'btw', 'so', 'many', 'consequences', '$FCAU']",2014-10-29,07:58:00,EST,28557886,FCAU,"[u'suggested', u'official']",20598,34354,Fundamental,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Professional,Long Term Investor,MicroFundy
505,"['Loss', 'leader', 'like', 'the', 'world', 'has', 'never', 'seen', '@lexnfx', '$fb', 'WhatsApp', 'did', '$102', 'million', 'in', 'revenue', 'in', '2013', 'and', 'posted', 'a', 'loss', 'of', '$138', 'million']",2014-10-29,07:56:38,EST,28557834,FB,"[u'suggested', u'official']",87431,5,Momentum,[u'Equities'],Intermediate,Position Trader,howardlindzon
506,"['REIT', 'Yields', 'In', 'A', 'Low-Rate', 'Environment', '$SPY', '$VNQ']",2014-10-29,07:55:25,EST,28557777,SPY,"[u'suggested', u'official']",335,296805,,[],,,TalkMarkets
507,"['I', 'think', 'investors', 'will', 'like', 'a', 'Ferrari', 'spin', 'way', 'better', 'than', 'equity', 'dilution', '$FCAU']",2014-10-29,07:54:32,EST,28557728,FCAU,"[u'suggested', u'official']",20598,34354,Fundamental,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Professional,Long Term Investor,MicroFundy
508,"['quot', '@StreetInsider', 'Fiat', 'Chrysler', 'Automobiles', '$FCAU', 'plans', 'to', 'spin', 'off', 'Ferrari', 'quot']",2014-10-29,07:54:24,EST,28557720,FCAU,"[u'suggested', u'official']",23418,16249,Technical,"[u'Equities', u'Options', u'Bonds']",Professional,,gtlackey
509,"['Fiat', 'Chrysler', 'Automobiles', '$FCAU', 'plans', 'to', 'spin', 'off', 'Ferrari']",2014-10-29,07:53:32,EST,28557682,FCAU,"[u'suggested', u'official']",48362,8203,Fundamental,[u'Equities'],Professional,,Street_Insider
510,"['$NATH', 'Long', 'setup', 'on', 'weekly', 'chart', 'emerged', 'y', '39day', 'from', '4', 'wks', 'tight', 'pattern', 'restaurant', 'group']",2014-10-29,07:53:24,EST,28557679,NATH,[u'suggested'],17660,17668,Technical,[u'Equities'],Intermediate,Swing Trader,ToddinFL
511,"['well', 'that', '39s', 'why', 'RT', '@zerohedge', 'FIAT', 'CHRYSLER', 'PLANS', 'TO', 'SPIN', 'OFF', 'FERRARI', '$FCAU']",2014-10-29,07:52:55,EST,28557657,FCAU,"[u'suggested', u'official']",20598,34354,Fundamental,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Professional,Long Term Investor,MicroFundy
512,"['$FCAU', 'widely', 'volatile', 'in', 'the', 'pre-market', 'First', 'down', '4', 'now', 'up', '4', 's', 'looked', 'good', 'at', 'first', 'blush']",2014-10-29,07:52:38,EST,28557631,FCAU,"[u'suggested', u'official']",20598,34354,Fundamental,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Professional,Long Term Investor,MicroFundy
513,"['Sanofi', '$SNY', 'down', '5', 'on', 'CEO', 'removal', 'Street', 'does', 'not', 'like', 'it', 'and', 'stock', 'has', 'seen', 'multiple', 'downgrades']",2014-10-29,07:48:59,EST,28557404,SNY,"[u'suggested', u'official']",48361,8203,Fundamental,[u'Equities'],Professional,,Street_Insider
514,"['$IACI', 'reiterates', '$500', 'M', 'as', 'a', 'reasonable', 'target', 'for', '2016', 'EBITDA', 'for', 'the', 'dating', 'business']",2014-10-29,07:48:01,EST,28557315,IACI,"[u'suggested', u'official']",20598,34354,Fundamental,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Professional,Long Term Investor,MicroFundy
515,"['$FB', 'Is', '$450', 'off', 'last', 'night', '39s', 'lows']",2014-10-29,07:46:59,EST,28557262,FB,[u'suggested'],24769,186026,Technical,[u'Options'],Professional,Swing Trader,TraderRL23
516,"['Futures', 'check', '$ESF', '150', '$CLF', '104', '$GCF', '480', '$TNX', '229', '$USDJPY', '03', 'to', '10811']",2014-10-29,07:46:14,EST,28557230,CL_F,[u'suggested'],24769,186026,Technical,[u'Options'],Professional,Swing Trader,TraderRL23
517,"['$SPY', '$NKE', '$UNP', '$CSX', '$DUK', 'Top', 'Industry', 'Groups', 'in', 'a', 'Tough', 'Market']",2014-10-29,07:45:58,EST,28557215,CSX,[u'suggested'],415,10127,Technical,[u'Equities'],Professional,Swing Trader,TomAspray
518,"['Citibank', 'resumes', 'coverage', 'on', 'Yahoo', 'with', 'a', 'buy', 'rating', 'and', '$63', 'US', 'price', 'target', '$YHOO']",2014-10-29,07:44:30,EST,28557126,YHOO,"[u'suggested', u'official']",13705,41047,,[u'Equities'],Intermediate,,eyeonequities
519,"['Words', 'and', 'phrases', 'that', 'need', 'to', 'be', 'banished', 'from', 'finance', '$STUDY']",2014-10-29,07:43:55,EST,28557092,STUDY,"[u'suggested', u'official']",1772,354636,,[],,,awealthofcs
520,"['Oil', '$CLF', 'finally', 'getting', 'traction', 'again', 'put', 'us', 'back', 'in', 'green', 'on', 'that', 'trade', 'another', 'total', 'fail', 'at', '$83', 'will', 'get', 'me', 'out', 'automatically', 'though']",2014-10-29,07:41:21,EST,28556977,CL_F,[u'suggested'],17577,31117,Technical,"[u'Equities', u'Options', u'Futures']",Professional,Swing Trader,JFinDallas
521,"['$JPM', 'says', '$CLF', 'still', 'a', 'neutral', 'and', '$10', 'target']",2014-10-29,07:40:14,EST,28556904,CLF,"[u'suggested', u'official']",21236,74,Momentum,"[u'Equities', u'Options', u'Forex']",Professional,Swing Trader,sspencer_smb
522,"['Peeking', 'Into', 'ChartSmarter', 'quothealthcare', 'remains', 'strong', 'quot', '$GMED', '$WST']",2014-10-29,07:40:12,EST,28556903,WST,[u'suggested'],23212,32357,Technical,[u'Equities'],Professional,Position Trader,chartsmarter
