,text,date,time,tz,message_id,symbol,classification,followers,id,strategy,assets_traded,experience,holding_per,username
166,"['$PANW', 'quick', 'early', 'BO', 'now', 'back', 'to', 'trigger', 'area', 'lets', 'see', 'how', 'it', 'reacts', 'here']",2014-11-10,10:37:25,EST,29032027,PANW,"[u'suggested', u'official']",63377,881,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,harmongreg
167,"['How', 'much', 'further', 'will', 'the', 'dollar', 'drop', '$USDJPY']",2014-11-10,10:37:19,EST,29032023,USDJPY,"[u'suggested', u'official']",1411,193178,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,,FuturesMagazine
168,"['$USO', 'and', '$XLE', 'have', 'now', 'filled', 'the', 'gaps']",2014-11-10,10:36:52,EST,29031982,USO,"[u'suggested', u'official']",2687,32071,Technical,"[u'Equities', u'Futures']",Professional,Swing Trader,SharePlanner
169,"['quot', '@hertcapital', 'Ned', 'Davis', 'Crowd', 'Sentiment', 'Poll', 'now', 'at', 'extreme', 'optimism', 'from', 'optimism', 'entering', 'In', 'line', 'with', 'other', 'sentiment', 'barometers', '$SPX', 'quot']",2014-11-10,10:36:29,EST,29031956,SPX,"[u'suggested', u'official']",1621,18652,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,a_jackson
170,"['Added', 'short', '$SHLD']",2014-11-10,10:36:07,EST,29031929,SHLD,[u'suggested'],16110,2314,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,bearcharts
171,"['ICYMI', 'New', 'Highs', 'From', 'The', 'Infamous', 'V-Bottom', '$IBB', '$XLY', '$SPX', '$SPY', '$TLT', '$XLE']",2014-11-10,10:35:14,EST,29031857,SPX,[u'suggested'],12384,122337,Technical,"[u'Equities', u'Options']",,,Sassy_SPY
172,"['BTW', 'switched', 'to', '$AMZN', 'prime', 'radio', 'to', 'see', 'how', 'I', 'like', 'it', 'So', 'far', 'for', 'what', 'I', 'listen', 'to', 'it', 'is', 'awesome', 'can', 'rewind', 'listen', 'to', 'album', 'etc']",2014-11-10,10:35:11,EST,29031854,AMZN,"[u'suggested', u'official']",23815,16249,Technical,"[u'Equities', u'Options', u'Bonds']",Professional,,gtlackey
173,"['NEW', 'POST', 'Electric', 'Shock', '$APT', '$BBRY', '$CLF', '$GPRO', '$KNDI']",2014-11-10,10:34:46,EST,29031824,APT,[u'suggested'],23368,8482,Technical,[u'Equities'],Professional,Swing Trader,chessNwine
174,"['Ex-Dividend', 'Reminder', 'Cliffs', 'Natural', 'Resources', 'Foresight', 'Energy', 'and', 'Sherwin-Williams', '$FELP', '$CLF', '$SHW']",2014-11-10,10:34:41,EST,29031816,CLF,"[u'suggested', u'official']",883,355450,,[],,,bnkinvest
175,"['Short', '$LIVE', '$UNG', '$ALTR', '$GRPN']",2014-11-10,10:34:36,EST,29031805,ALTR,[u'suggested'],16115,2314,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,bearcharts
176,"['Ex-Dividend', 'Reminder', 'Enbridge', 'Precision', 'Drilling', 'and', 'Transocean', '$ENB', '$RIG', '$PDS']",2014-11-10,10:34:26,EST,29031792,ENB,"[u'suggested', u'official']",883,355450,,[],,,bnkinvest
177,"['$BABA', 'Native', 'Americans', 'use', 'to', 'put', 'a', 'blood', 'stained', 'knife', 'in', 'the', 'frozen', 'ground', 'Wolves', 'would', 'lick', 'and', 'bleed', 'themselves', 'to', 'death']",2014-11-10,10:34:26,EST,29031791,BABA,"[u'suggested', u'official']",1492,211114,Growth,"[u'Equities', u'Bonds', u'Private Companies']",Intermediate,Long Term Investor,dBCTrades
178,"['Buy', 'what', 'you', 'like', 'As', 'Mae', 'West', 'said', 'too', 'much', 'of', 'good', 'this', 'is', 'wonderful', '$STUDY', '$SPY', 'tcoxKKiqJMc2g']",2014-11-10,10:34:10,EST,29031762,SPY,"[u'suggested', u'official']",933,8152,Value,[u'Equities'],Professional,Long Term Investor,shane_stockflare
179,"['Stock', 'World', 'Weekly', '$IBM']",2014-11-10,10:33:21,EST,29031687,IBM,"[u'suggested', u'official']",592,296805,,[],,,TalkMarkets
180,"['Ex-Dividend', 'Reminder', 'Corning', 'United', 'Technologies', 'and', 'Emerson', 'Electric', '$GLW', '$UTX', '$EMR']",2014-11-10,10:33:05,EST,29031662,EMR,"[u'suggested', u'official']",883,355450,,[],,,bnkinvest
181,"['Ex-Dividend', 'Reminder', '$EQT', '$QEP', 'Resources', 'and', 'Helmerich', 'amp', 'Payne', '$HP']",2014-11-10,10:32:53,EST,29031643,EQT,"[u'suggested', u'official']",883,355450,,[],,,bnkinvest
182,"['Ex-Dividend', 'Reminder', 'DuPont', 'CF', 'Industries', 'Holdings', 'and', 'Neenah', 'Paper', '$DD', '$CF', '$NP']",2014-11-10,10:32:37,EST,29031620,CF,"[u'suggested', u'official']",883,355450,,[],,,bnkinvest
183,"['$vz', 'with', 'nice', 'recovery']",2014-11-10,10:32:39,EST,29031622,VZ,[u'suggested'],24612,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
184,"['Ex-Dividend', 'Reminder', 'Eaton', 'Sonoco', 'Products', 'and', 'Innophos', 'Holdings', '$ETN', '$SON', '$IPHS']",2014-11-10,10:32:24,EST,29031595,IPHS,"[u'suggested', u'official']",883,355450,,[],,,bnkinvest
185,"['Ex-Dividend', 'Reminder', 'Circor', 'International', 'Global', 'Payments', 'and', 'Visa', '$CIR', '$GPN', '$V']",2014-11-10,10:31:56,EST,29031557,CIR,"[u'suggested', u'official']",883,355450,,[],,,bnkinvest
186,"['Ex-Dividend', 'Reminder', 'Wabtec', 'Brinks', 'and', '$AGCO', '$WAB', '$BCO']",2014-11-10,10:31:42,EST,29031537,AGCO,"[u'suggested', u'official']",883,355450,,[],,,bnkinvest
187,"['$qqq', 'HOD']",2014-11-10,10:31:36,EST,29031530,QQQ,[u'suggested'],24612,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
188,"['Even', 'though', '$ONE', 'is', 'up', '50', 'in', 'a', 'very', 'short', 'span', 'its', 'still', 'cheap', 'as', 'hell', 'imo', '$40', 'million', 'in', 'FCF', 'on', '$160', 'M', 'market', 'cap']",2014-11-10,10:31:31,EST,29031519,ONE,"[u'suggested', u'official']",20100,10381,Value,"[u'Equities', u'Options']",Professional,Position Trader,CapitalObserver
189,"['how', 'a', 'strong', 'stock', 'reacts', 'when', 'it', 'fills', 'a', 'recent', 'gap', 'to', 'the', 'downside', '$AAL']",2014-11-10,10:31:31,EST,29031518,AAL,"[u'suggested', u'official']",21464,74,Momentum,"[u'Equities', u'Options', u'Forex']",Professional,Swing Trader,sspencer_smb
190,"['Ned', 'Davis', 'Crowd', 'Sentiment', 'Poll', 'now', 'at', 'extreme', 'optimism', 'from', 'optimism', 'entering', 'In', 'line', 'with', 'other', 'sentiment', 'barometers', '$SPX', '$RUT', '$COMPQ']",2014-11-10,10:31:21,EST,29031503,COMPQ,"[u'suggested', u'official']",31297,13740,,[u'Equities'],Professional,,hertcapital
191,"['The', 'more', 'the', 'media', 'latches', 'onto', 'these', 'things', 'the', 'less', 'likely', 'they', 'are', 'to', 'work', '$SPY', 'witness', 'quotsell', 'in', 'May', 'quot']",2014-11-10,10:30:55,EST,29031462,SPY,[u'suggested'],21317,10140,Fundamental,[u'Equities'],Professional,Long Term Investor,jessefelder
192,"['The', 'Stock', 'Whisper', 'Of', 'The', 'Day', 'United', 'States', 'Oil', 'Fund', '$USO', '$UL', '$UUP']",2014-11-10,10:29:50,EST,29031366,UL,"[u'suggested', u'official']",592,296805,,[],,,TalkMarkets
193,"['Sometimes', 'things', 'work', 'out', 'I', 'am', 'honored', 'Outstanding', 'Performance', 'Award', 'Winner', 'J', 'Fonteneau', 'Seeking', 'Alpha', '$ZU', '$COUP']",2014-11-10,10:29:15,EST,29031323,ZU,[u'suggested'],17977,31117,Technical,"[u'Equities', u'Options', u'Futures']",Professional,Swing Trader,JFinDallas
194,"['Goldman', 'Sachs', 'maintains', 'a', 'Buy', 'rating', 'on', 'International', 'Paper', '$IP', 'and', 'raises', 'its', 'price', 'target', 'to', '$60']",2014-11-10,10:28:00,EST,29031223,IP,"[u'suggested', u'official']",3540,75605,Technical,"[u'Equities', u'Options']",Professional,Position Trader,tradespoon
195,"['Fight', 'fat', 'with', 'an', 'asthma', 'drug', 'Neothetics', 'sets', 'terms', 'for', '$60', 'million', 'IPO', '$NEOT', '$GSK', '$IPO', 'IPO']",2014-11-10,10:27:37,EST,29031186,GSK,"[u'suggested', u'official']",41531,67015,Fundamental,[u'Equities'],Professional,Long Term Investor,IPOtweet
196,"['$AMWD', 'trying', 'to', 'breakout', 'here', 'today']",2014-11-10,10:27:40,EST,29031197,AMWD,[u'suggested'],691,30973,Momentum,"[u'Equities', u'Options', u'Futures']",Professional,Swing Trader,Global_Trader
197,"['$CUDA', 'breaking', 'out', 'with', 'volume', 'today']",2014-11-10,10:25:57,EST,29031062,CUDA,[u'suggested'],691,30973,Momentum,"[u'Equities', u'Options', u'Futures']",Professional,Swing Trader,Global_Trader
198,"['$UA', 'could', 'reverse', 'series', 'of', 'lower', 'highs', '@', '69', 'Price', 'vs', '$NKE', 'also', 'stabilizing', '[', 'Weekly', 'chart', ']']",2014-11-10,10:24:13,EST,29030942,NKE,"[u'suggested', u'official']",883,209828,Momentum,"[u'Equities', u'Options', u'Bonds']",Professional,Long Term Investor,MPortfolios
199,"['$BABA', 'Took', 'a', 'look', 'into', 'the', 'portal', 'I', 'queried', 'scotch', 'whiskey', 'and', 'found', 'you', 'can', 'buy', 'an', 'entire', 'container', 'ship', 'of', 'it', 'in', 'lots']",2014-11-10,10:23:28,EST,29030891,BABA,"[u'suggested', u'official']",1492,211114,Growth,"[u'Equities', u'Bonds', u'Private Companies']",Intermediate,Long Term Investor,dBCTrades
200,"['[', 'New', 'Post', ']', 'Yet', 'Another', '2013-2014', '$SPY', 'Fibonacci', 'Pullback', 'Sequence', 'Is', 'About', 'to', 'Play', 'Out', 'via', '@seeitmarket', '$SPX', '$ESF']",2014-11-10,10:23:16,EST,29030875,ES_F,"[u'suggested', u'official']",26798,3509,Technical,"[u'Forex', u'Futures']",Professional,Day Trader,andrewunknown
201,"['Russia', 'meets', 'Chinese', 'energy', 'demand', 'for', 'decades', '$NGF']",2014-11-10,10:23:04,EST,29030855,NG_F,"[u'suggested', u'official']",1411,193178,Technical,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,,FuturesMagazine
202,"['$AMBA', 'Ambalicious', 'We', 'scooped', 'under', '$40', 'and', 'targeted', 'bo', 'move', 'abv', '$50', 'because', 'so', 'much', 'more', 'than', '$GPRO', 'Will', 'post', 'thesis', 'later', 'today']",2014-11-10,10:22:35,EST,29030818,GPRO,"[u'suggested', u'official']",6608,15521,Fundamental,"[u'Equities', u'Futures']",Professional,Swing Trader,KevinBCook
203,"['$BABA', 'I', 'restrain', 'myself', 'from', 'blocking', 'easy', 'money', 'every', 'day', 'but', 'then', 'I', 'realize', 'he', 'means', 'well']",2014-11-10,10:22:31,EST,29030810,BABA,"[u'suggested', u'official']",1490,211114,Growth,"[u'Equities', u'Bonds', u'Private Companies']",Intermediate,Long Term Investor,dBCTrades
204,"['BTO', '$BX', 'NovDec', '32', 'Call', 'calendars', 'for', '45c', 'for', 'clients']",2014-11-10,10:22:20,EST,29030797,BX,"[u'suggested', u'official']",63374,881,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,harmongreg
205,['$BMRN'],2014-11-10,10:22:17,EST,29030788,BMRN,[u'suggested'],1859,21210,Technical,"[u'Equities', u'Options', u'Futures', u'Bonds']",Professional,Swing Trader,Cousin_Vinny
206,"['Tag', 'your', 'favorite', 'trade', 'or', 'investment', 'ideas', 'with', 'esignalBIB', 'Best', 'idea', 'wins', 'a', 'new', 'iPad', 'Mini', 'Details', 'gt', '$SPY', '$STUDY']",2014-11-10,10:21:36,EST,29030739,SPY,"[u'ir', u'suggested', u'official']",89017,170,,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds', u'Private Companies']",Novice,,StockTwits
207,"['$TICK', 'cumulative', 'watching', 'as', 'this', 'quothook', 'quot', 'develops', 'could', 'B', 'just', 'early', 'AM', 'weak']",2014-11-10,10:21:10,EST,29030706,TICK,[u'suggested'],1859,21210,Technical,"[u'Equities', u'Options', u'Futures', u'Bonds']",Professional,Swing Trader,Cousin_Vinny
208,"['Where', 'We', 'Stand', 'Now', 'After', 'The', 'Volatility', 'Weekly', 'Market', 'Outlook', '$VIX']",2014-11-10,10:20:22,EST,29030638,VIX,"[u'suggested', u'official']",591,296805,,[],,,TalkMarkets
209,"['quot', '@WallStJesus', '$LGF', 'buyer', '1863', 'Nov14', '$35', 'calls', '80', 'quot']",2014-11-10,10:19:25,EST,29030556,LGF,[u'suggested'],3481,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
210,"['$BABA', 'Put', 'a', 'stop', 'limit', 'at', '$115', 'I', 'don', '39t', 'see', 'it', 'falling', 'that', 'far', 'but', 'good', 'to', 'protect', 'profits', 'since', '$9280']",2014-11-10,10:19:05,EST,29030534,BABA,"[u'suggested', u'official']",1490,211114,Growth,"[u'Equities', u'Bonds', u'Private Companies']",Intermediate,Long Term Investor,dBCTrades
211,"['$XLE', '$OIH', 'now', 'surrender', 'much', 'of', 'the', 'early', 'gains', '$CLF', 'now', '012']",2014-11-10,10:18:43,EST,29030497,OIH,[u'suggested'],4226,174360,Technical,"[u'Equities', u'Options', u'Futures']",Intermediate,Day Trader,ep_capital
212,"['$CLF', 'on', 'watch', '1165', 'huge', 'offer', 'and', 'squeeze', 'potential']",2014-11-10,10:18:23,EST,29030473,CLF,[u'suggested'],30133,7176,Technical,"[u'Equities', u'Options']",Professional,Day Trader,stt2318
213,"['Mid', 'morning', '$xiv', '60min', 'quick', 'glance', 'waves', 'trends', 'RSI', 'amp', 'perspective', 'gt', 'gt', 'gt']",2014-11-10,10:18:01,EST,29030447,XIV,[u'suggested'],24610,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
214,"['What', 'has', 'me', 'neg', 'contrarian', 'Still', 'like', 'fundamentals', 'but', 'sentiment', 'too', 'pos', '$spy', '$study', '$qqq', '$IWM']",2014-11-10,10:16:23,EST,29030302,IWM,"[u'suggested', u'official']",1636,237666,Value,"[u'Equities', u'Options', u'Forex', u'Bonds']",Professional,Position Trader,SeanDavid
215,"['We', 'took', 'of', 'some', '$RGLS', '5252', 'day', 'hold']",2014-11-10,10:16:17,EST,29030289,RGLS,"[u'suggested', u'official']",48726,151,Technical,"[u'Equities', u'Options', u'Private Companies']",Professional,Swing Trader,upsidetrader
216,"['quot', '@sspencersmb', 'sometimes', 'market', 'not', 'so', 'efficient', 'amp', 'HFT', 'not', 'so', 'quick', 'tookawhile', 'for', 'people', 'to', 'catch', 'on', 'O-net', 'neutrality', 'good', 'for', '$NFLX', 'quot']",2014-11-10,10:15:42,EST,29030239,NFLX,"[u'suggested', u'official']",6727,6979,Growth,"[u'Equities', u'Options']",Professional,Swing Trader,chicagosean
217,"['We', '39ll', 'see', 'how', 'much', 'of', 'a', 'bounce', 'we', 'get', 'in', 'Emerging', 'mkts', '$EEM', 'had', 'cracked', 'Oct', 'March', 'lows', 'v', 'SPX', 'now', 'bouncing-Back', 'gt', 'Oct', 'lows', 'creates', 'Squeeze']",2014-11-10,10:15:39,EST,29030237,EEM,"[u'suggested', u'official']",3319,229210,Technical,"[u'Equities', u'Options', u'Futures']",Professional,Swing Trader,MarkNewtonCMT
218,"['quot', '@MarkNewtonCMT', 'China', '39s', 'Shanghai', 'Comp', 'highest', 'levels', 'since', '2011', 'given', 'this', 'Cross', 'Border', 'trading', 'program', 'quot', '$SSEC', '$FXI', 'quot']",2014-11-10,10:15:03,EST,29030176,FXI,[u'suggested'],24766,186026,Technical,[u'Options'],Professional,Swing Trader,TraderRL23
219,"['sometimes', 'market', 'not', 'so', 'efficient', 'amp', 'HFT', 'not', 'so', 'quick', 'tookawhile', 'for', 'people', 'to', 'catch', 'on', 'O-net', 'neutrality', 'good', 'for', '$NFLX']",2014-11-10,10:14:29,EST,29030127,NFLX,"[u'suggested', u'official']",21464,74,Momentum,"[u'Equities', u'Options', u'Forex']",Professional,Swing Trader,sspencer_smb
220,"['@lumberjax', 'NIce', '$QQQ', 'HOD', 'now']",2014-11-10,10:14:08,EST,29030095,QQQ,[u'suggested'],3481,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
221,"['$AMBA', 'new', 'high', 'with', 'good', 'volume']",2014-11-10,10:13:41,EST,29030047,AMBA,[u'suggested'],690,30973,Momentum,"[u'Equities', u'Options', u'Futures']",Professional,Swing Trader,Global_Trader
222,"['$VXX', 'LOD']",2014-11-10,10:13:27,EST,29030025,VXX,[u'suggested'],3482,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
223,"['$BABA', 'the', 'only', 'call', 'you', 'need', 'to', 'buy', 'is', 'the', 'one', 'to', 'your', 'mother', 'when', 'this', 'hits', '$145', 'quotMom', 'we', '39re', 'going', 'to', 'Disneyland', 'quot']",2014-11-10,10:13:14,EST,29030004,BABA,"[u'suggested', u'official']",1490,211114,Growth,"[u'Equities', u'Bonds', u'Private Companies']",Intermediate,Long Term Investor,dBCTrades
224,"['$SPY', 'intraday', 'inverse', 'sloppy', 'H', 'ampS']",2014-11-10,10:12:57,EST,29029977,SPY,[u'suggested'],3481,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
225,"['$GPRO', '39s', '800m', 'filing', 'has', 'been', 'received', 'well', '2', 'from', '6', 'before', 'and', '0', 'proceeds', 'to', 'co', 'bullmarket']",2014-11-10,10:12:32,EST,29029930,GPRO,[u'suggested'],3482,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
226,"['quot', '@BeckyHiu', '$NFLX', 'spikers', 'HOD', 'quot']",2014-11-10,10:12:12,EST,29029902,NFLX,[u'suggested'],16802,76647,Technical,[u'Equities'],Professional,Day Trader,TradingPlays
227,"['quot', '@upsidetrader', '$TGTX', 'wants', 'to', 'go', 'quot']",2014-11-10,10:11:47,EST,29029868,TGTX,"[u'suggested', u'official']",6725,6979,Growth,"[u'Equities', u'Options']",Professional,Swing Trader,chicagosean
228,"['$TWTR', 'about', 'to', 'rip', 'some', 'new', 'intraday', 'highs']",2014-11-10,10:11:45,EST,29029866,TWTR,[u'suggested'],19819,64030,Technical,[u'Equities'],Professional,Swing Trader,Catalystrader
229,"['$NFLX', 'spikers', 'HOD']",2014-11-10,10:11:19,EST,29029827,NFLX,[u'suggested'],3481,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
230,"['$TGTX', 'wants', 'to', 'go']",2014-11-10,10:11:06,EST,29029811,TGTX,"[u'suggested', u'official']",48726,151,Technical,"[u'Equities', u'Options', u'Private Companies']",Professional,Swing Trader,upsidetrader
231,"['$AMZN', 'HOD', 'Echo', 'was', 'actually', 'pretty', 'bomb', 'I', 'think', 'it', '39ll', 'sell', 'well', 'this', 'Christmas']",2014-11-10,10:11:08,EST,29029813,AMZN,[u'suggested'],3482,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
232,"['Finally', 'bought', 'a', 'little', '$GDX']",2014-11-10,10:11:04,EST,29029807,GDX,[u'suggested'],21315,10140,Fundamental,[u'Equities'],Professional,Long Term Investor,jessefelder
233,"['train', 'trouble', 'today', '$NSC', 'at', '115', 'and', 'cant', 'close', 'my', 'capped', 'Cover', 'Call', 'trade', 'within', '30', 'cents', 'despite', '$7', 'in', 'the', 'money', 'ugh']",2014-11-10,10:10:56,EST,29029794,NSC,"[u'suggested', u'official']",63373,881,Technical,"[u'Equities', u'Options']",Professional,Swing Trader,harmongreg
234,"['meant', '$twc']",2014-11-10,10:10:54,EST,29029791,TWC,[u'suggested'],24609,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
235,"['$CUDA', 'if', 'U', 'stuck', 'with', 'it', 'swing', 'frm', '1030', 'watch', '4', 'VBP', 'resistance', 'just', 'overhead']",2014-11-10,10:10:36,EST,29029768,CUDA,[u'suggested'],1859,21210,Technical,"[u'Equities', u'Options', u'Futures', u'Bonds']",Professional,Swing Trader,Cousin_Vinny
236,"['@331', 'Hey', 'Brain', 'Thx', 'for', 'the', 'kind', 'comment', 'much', 'appreciated', 'Have', 'a', 'wonderful', 'trading', 'week', 'Chris', '$IWM']",2014-11-10,10:10:35,EST,29029766,IWM,"[u'suggested', u'official']",25663,188312,Technical,"[u'Equities', u'Futures', u'Bonds']",Professional,,KimbleCharting
237,"['Liking', 'the', 'action', 'in', '$SWIR', 'today', 'long']",2014-11-10,10:10:28,EST,29029750,SWIR,"[u'suggested', u'official']",6725,6979,Growth,"[u'Equities', u'Options']",Professional,Swing Trader,chicagosean
238,"['quot', '@WallStJesus', '$BABA', 'sweep', 'buyer', '710', '125', '$120', 'calls', '450', 'quot', 'lt', 'more', 'uffdas']",2014-11-10,10:08:55,EST,29029578,BABA,[u'suggested'],3482,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
239,"['China', 'Suspected', 'of', 'breaching', 'US', 'postal', 'server', 'data', 'Obama', 'wants', 'to', 'regulate', 'Internet', 'as', 'result', '$cmcsa', '$twx', 'and', '$vz', 'dips', 'early']",2014-11-10,10:08:45,EST,29029561,CMCSA,[u'suggested'],24609,74841,Technical,[u'Equities'],Professional,Swing Trader,lumberjax
240,"['some', 'of', 'my', 'favorite', 'technical', 'longs', 'in', '$XLY', 'featured', 'in', 'this', 'am', '39s', 'report', '$LEN', '$AZO', '$COST', '$KMX', 'amp', '$SBUX', 'Important', 'given', 'underperformance']",2014-11-10,10:08:38,EST,29029549,COST,"[u'suggested', u'official']",3319,229210,Technical,"[u'Equities', u'Options', u'Futures']",Professional,Swing Trader,MarkNewtonCMT
241,"['$BIDU', '39s', 'quotiQIYI', 'to', 'Buy', 'Over', '1000', 'US', 'Films', 'in', '2015', 'as', 'Chinese', 'Online', 'Viewers', 'Look', 'for', 'US', 'Content', 'quot', 'via', '@YahooFinance']",2014-11-10,10:08:33,EST,29029540,BIDU,[u'suggested'],21586,3295,Fundamental,[u'Equities'],Intermediate,Long Term Investor,WallStreetBean
242,"['$IBM', 'nice', 'work', 'today', 'big', 'guy']",2014-11-10,10:07:31,EST,29029428,IBM,[u'suggested'],3482,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
243,"['94', 'of', 'its', 'sales', 'come', 'from', 'US', 'so', 'strong', 'dollar', 'is', 'not', 'an', 'issue', 'quot', '@upsidetrader', '$UA', 'poking', 'above', 'downtrend', 'long', 'quot']",2014-11-10,10:07:24,EST,29029420,UA,"[u'suggested', u'official']",30863,647,Momentum,"[u'Equities', u'Options']",Professional,Swing Trader,ivanhoff
244,"['$CLF', 'green', 'to', 'red', 'Rejected', '@', '7985']",2014-11-10,10:06:47,EST,29029356,CL_F,[u'suggested'],3481,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
245,"['Sometimes', 'breadth', 'is', 'good', 'that', 'it', 'is', 'actually', 'a', 'short', 'term', 'negative', '$SPY', '$IWM']",2014-11-10,10:06:33,EST,29029328,IWM,"[u'suggested', u'official']",24527,218,Technical,[u'Equities'],Professional,Swing Trader,ZorTrades
246,"['Aetna', '$AET', 'selected', 'for', 'new', 'Louisiana', 'Medicaid', 'contract']",2014-11-10,10:06:30,EST,29029320,AET,"[u'suggested', u'official']",37165,223547,Global Macro,"[u'Equities', u'Options', u'Forex', u'Futures', u'Bonds']",Professional,Day Trader,FinancialJuice
247,"['$KNDI', 'to', 'use', 'Alipay', 'and', 'Ali', 'Wallet', 'with', 'renters', 'Launching', 'service', 'at', 'end', 'of', 'November', '$BABA']",2014-11-10,10:06:28,EST,29029315,KNDI,[u'suggested'],31553,22227,Fundamental,[u'Equities'],Intermediate,Long Term Investor,abubnic
248,"['$CUDA', 'poking', 'long']",2014-11-10,10:06:22,EST,29029299,CUDA,"[u'suggested', u'official']",48726,151,Technical,"[u'Equities', u'Options', u'Private Companies']",Professional,Swing Trader,upsidetrader
249,"['$EXPE', 'as', 'well', 'for', 'a', 'long']",2014-11-10,10:06:24,EST,29029306,EXPE,[u'suggested'],3482,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
250,"['meanwhile', '$XLY', 'itself', 'still', 'struggling', 'trading', 'just', '1', 'point', 'from', 'its', 'Dec', '31', '2013', 'close', 'a', 'mere', '1']",2014-11-10,10:05:56,EST,29029266,XLY,"[u'suggested', u'official']",3319,229210,Technical,"[u'Equities', u'Options', u'Futures']",Professional,Swing Trader,MarkNewtonCMT
251,"['$CP', 'was', 'another', 'one', 'on', 'my', 'watchlist']",2014-11-10,10:05:16,EST,29029204,CP,[u'suggested'],3482,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
252,"['$UA', 'poking', 'above', 'downtrend', 'long']",2014-11-10,10:04:45,EST,29029140,UA,"[u'suggested', u'official']",48726,151,Technical,"[u'Equities', u'Options', u'Private Companies']",Professional,Swing Trader,upsidetrader
253,"['missed', 'the', 'gap', 'and', 'go', 'in', '$jd']",2014-11-10,10:04:51,EST,29029153,JD,"[u'suggested', u'official']",1619,18652,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,a_jackson
254,"['Discretionary', 'vs', 'Staples', 'also', 'remains', 'a', 'concern', 'Peaked', 'out', 'in', 'February', 'See', 'ratio', '$XLY', 'v', '$XLP']",2014-11-10,10:04:04,EST,29029071,XLP,"[u'suggested', u'official']",3319,229210,Technical,"[u'Equities', u'Options', u'Futures']",Professional,Swing Trader,MarkNewtonCMT
255,"['$BABA', 'No', 'need', 'to', 'panic', 'if', 'you', 'know', 'how', 'to', 'trade', 'Take', 'a', 'few', 'potatoes', 'off', 'the', 'plate', 'and', 'stock', 'up', 'later']",2014-11-10,10:04:03,EST,29029070,BABA,"[u'suggested', u'official']",1490,211114,Growth,"[u'Equities', u'Bonds', u'Private Companies']",Intermediate,Long Term Investor,dBCTrades
256,"['$AKAM', 'gt', '6127', 'would', 'be', 'sa-weet']",2014-11-10,10:04:00,EST,29029064,AKAM,[u'suggested'],3482,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
257,"['$CYBR', 'intraday', 'flag', 'break']",2014-11-10,10:03:32,EST,29029024,CYBR,[u'suggested'],29234,1769,Technical,[u'Equities'],Professional,Day Trader,szaman
258,"['$yod', 'added', '30']",2014-11-10,10:03:35,EST,29029027,YOD,[u'suggested'],19304,122643,Momentum,[u'Equities'],Professional,Day Trader,kunal00
259,"['quot', '@FinancialJuice', 'US', 'Employment', 'Trends', 'Oct', 'MM', '1239', 'vs', 'Prev', '1217', '$EURUSD', '$MACRO', '$ESF', 'quot']",2014-11-10,10:03:21,EST,29029000,ES_F,[u'suggested'],3481,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
260,"['quot', '@FinancialJuice', 'US', 'Labor', 'Market', 'Conditions', 'Index', 'Oct', 'MM', '40', 'Prev', '250', '$EURUSD', '$MACRO', '$ESF', 'quot']",2014-11-10,10:03:18,EST,29028994,ES_F,[u'suggested'],3481,16880,Technical,"[u'Equities', u'Options']",Intermediate,Swing Trader,BeckyHiu
261,"['$CDNS', 'yup', 'looking', 'good']",2014-11-10,10:03:08,EST,29028976,CDNS,[u'suggested'],1859,21210,Technical,"[u'Equities', u'Options', u'Futures', u'Bonds']",Professional,Swing Trader,Cousin_Vinny
