TRMB,"[223959, 226729]"
EQM,[225128]
KNX,"[223582, 275150]"
VLCCF,[224965]
HAR,"[1762, 1875, 2350, 200278, 249371, 251012]"
HAS,"[22122, 22144, 22321, 28466, 29168, 29172, 30519, 136389, 198633, 200255, 223569, 223872]"
LVLT,"[29736, 35952, 199685, 307488]"
PT,"[92771, 198853, 223855, 307240]"
QURE,"[360537, 361092]"
SYA,[199120]
ZLTQ,"[307151, 307156]"
SYF,"[198, 28954, 29033, 29037, 197837, 199075, 199747, 199862, 224911, 299404, 307136]"
SPEX,[309064]
LXP,"[224165, 224751, 225261, 225275]"
SYK,"[67579, 67674, 67816, 92357, 133239, 199727, 307569]"
LNDC,"[246855, 309054]"
BRX,[226408]
VNCE,[309445]
CGIX,[246914]
SYT,"[29604, 29610, 307389, 307397, 360443]"
SYY,"[28793, 50996, 51036, 68346, 68414, 68481, 68557, 68619, 188705, 189359, 200154, 203134, 224289, 224924, 226341, 245971, 309345, 309347]"
LXK,"[133112, 165605, 246220, 246279, 246329, 246461, 246494, 249802]"
GWRE,"[74466, 132869, 202914, 263637, 307599, 308484]"
EME,[29443]
RGR,"[21875, 21971, 165054, 223938, 224176, 224281, 263951, 275379, 275422, 306897, 306903]"
RGT,[224179]
EMC,"[1057, 66640, 66687, 66727, 73734, 73739, 74127, 74128, 74734, 74939, 74940, 197951, 198281, 198356, 199014, 199450, 199565, 200175, 200255, 200260, 200426, 225210, 225577, 244864, 245739, 246003, 249093, 251043, 281921, 281922, 306643, 306780, 307232, 307238, 308704, 309736]"
EMO,"[224626, 225321]"
EMN,"[29063, 203290, 203298, 226353, 226614, 226740, 245993, 306771, 306772]"
HELE,"[50300, 306852, 306856]"
RGA,"[198789, 200145]"
LPL,[225594]
EMR,"[916, 203202, 224191, 224206, 224465, 226210, 361837]"
CNSL,"[223934, 224532, 225099, 251001]"
CNSI,"[245611, 245613, 246513, 307540]"
SMSI,[307812]
DCTH,"[112224, 180637, 181620, 246923]"
CCMP,"[224901, 275161]"
LDR,[270208]
OLED,"[50674, 202833, 224043, 224238, 225457, 225594, 307812]"
PLUG,"[28388, 28656, 28667, 28668, 28684, 29007, 29012, 29155, 29674, 30212, 30221, 30421, 30443, 30528, 30727, 30744, 74866, 74956, 74961, 74962, 109261, 112207, 112213, 112214, 131319, 131320, 180420, 180446, 180473, 180600, 180611, 180614, 180619, 180657, 180689, 180736, 180758, 180783, 180795, 180796, 180806, 180809, 180845, 180888, 180892, 180913, 180926, 180929, 180936, 180942, 180945, 180948, 180959, 180962, 180965, 180984, 180999, 181000, 181005, 181041, 181057, 181063, 181070, 181071, 181073, 181086, 181089, 181091, 181092, 181093, 181094, 181095, 181126, 181141, 181142, 181168, 181180, 181192, 181194, 181261, 181288, 181297, 181299, 181303, 181304, 181320, 181321, 181322, 181324, 181330, 181397, 181398, 181400, 192714, 193058, 200225, 200651, 203095, 203290, 224411, 249173, 249370, 249373, 249377, 249383, 249385, 249386, 249387, 249388, 249389, 249391, 249393, 249397, 249399, 249405, 249406, 249407, 249409, 249411, 249413, 249429, 249430, 249439, 249541, 249548, 249549, 249552, 249558, 249559, 249560, 249561, 249567, 249572, 249575, 249581, 249622, 249624, 249683, 249692, 249702, 249704, 249715, 249734, 249735, 249741, 249766, 249779, 249783, 249789, 249895, 249897, 249900, 249902, 249903, 249904, 249923, 249925, 249933, 249936, 250131, 250164, 250203, 250276, 250307, 250314, 250319, 250335, 250339, 250469, 250472, 250494, 250495, 250666, 250687, 250707, 250718, 250859, 250861, 250865, 250866, 250871, 250873, 250874, 250907, 250924, 250932, 250933, 250935, 250944, 251243, 251292, 251295, 251300, 251314, 251322, 251355, 251384, 251386, 251556, 251581, 251588, 251592, 307028, 307169, 307174, 307276, 307283, 307781, 307787, 307953, 307958, 308001, 308008, 308031, 308034, 308189, 308276, 308383, 308401, 308420, 308425, 308426, 308452, 308462, 308465, 308534, 308887, 308979, 309063, 309345, 357745, 360916, 360917, 360918, 360919, 360921, 360924]"
TMUS,"[864, 910, 28150, 28400, 28612, 28832, 28942, 30135, 30383, 30389, 54800, 66633, 66681, 66770, 66896, 67040, 67072, 67122, 67147, 67309, 67353, 67418, 68159, 68181, 68187, 68212, 68229, 74035, 74683, 75039, 75160, 75163, 111368, 111375, 111737, 126097, 130919, 130933, 131067, 131600, 131893, 135845, 136011, 157137, 157141, 162217, 162434, 162605, 163183, 163822, 175065, 175125, 175275, 188839, 188912, 189204, 189216, 189740, 189742, 189743, 190101, 190258, 190317, 190369, 198687, 199628, 199660, 199668, 199747, 199852, 199861, 200714, 203187, 203218, 203761, 203767, 223655, 223686, 224029, 224378, 224596, 224825, 225192, 225194, 225584, 225769, 226147, 226153, 226319, 226434, 233299, 234015, 234070, 234071, 234081, 234157, 244845, 245308, 245818, 245819, 246180, 281318, 281645, 281750, 282054, 282226, 282230, 282231, 282232, 282372, 282381, 282657, 282706, 282707, 282708, 282724, 282857, 282900, 282922, 282949, 282964, 283126, 283156, 283280, 283281, 283282, 283283, 283284, 283285, 283286, 283287, 283288, 283351, 283393, 283424, 283426, 283452, 283491, 283493, 283494, 283519, 283520, 283522, 297701, 298263, 299210, 299311, 299390, 299391, 299396, 299399, 306880, 306881, 307087, 307127, 307128, 307131, 307132, 307133, 307134, 307348, 307565, 307566, 307567, 307568, 307886, 307895, 307896, 308612, 308999, 309002, 309042, 309046, 309051, 309111, 309175, 309277, 345571]"
FOR,[244820]
AFFX,"[246213, 249235, 249236]"
CLUB,"[198980, 233573, 245103]"
FOX,"[28848, 65784, 65819, 65846, 162375, 198076, 199283, 199628, 200253, 200443, 200483, 223762, 225713, 225722, 226499, 245850, 245879, 246671, 246696, 261944, 268940, 269557, 269590, 269619, 269657, 269658, 269699, 303322, 303458]"
FUND,[223670]
FOF,[132447]
BXMT,"[190551, 225555, 308199]"
PX,"[165910, 223568, 270234]"
PDFS,[245192]
CPIX,"[246800, 250503]"
CHXF,"[224735, 224981, 225458, 225803, 226045, 226268]"
DLIA,"[93724, 225885, 245677, 245750, 246796, 246832, 246867, 246975, 246993]"
ASTM,[308032]
AINV,"[68317, 68389, 68457, 68523, 68600, 68634, 190545, 190549, 226526, 308551]"
FOE,[246157]
MPEL,"[29921, 74308, 202743, 203178, 224529, 225435, 307825]"
ULTI,"[21928, 28999]"
MKTX,[28044]
WWE,"[30172, 30180, 30184, 30185, 30651, 50674, 74973, 93214, 111351, 112189, 131001, 138010, 174962, 175180, 175273, 175276, 175659, 180805, 199250, 199432, 200383, 225482, 225891, 226001, 245195, 245443, 245571, 246130, 269053, 281799, 281882, 281888, 281893, 281914, 281923, 281924, 281930, 282079, 307748, 307753, 307754, 350477, 360623]"
MKTO,"[307953, 307960]"
COP,"[463, 28958, 29786, 29916, 30365, 48178, 48609, 48612, 74331, 74463, 130819, 199294, 223892, 223918, 223924, 224236, 224246, 224671, 224769, 224843, 225196, 225701, 226246, 226272, 226409, 226464, 226516, 226557, 226607, 226617, 245902, 250419, 250463, 265782]"
FSC,"[224472, 225954, 226020, 245739, 246071]"
COT,"[308723, 345110]"
COV,"[1970, 29069, 29731, 29735, 29736, 29738, 50417, 92914, 198216, 199727, 224650, 224754, 307476, 307481, 307483, 307485, 307490, 307491]"
FSI,[250491]
PEP,"[28054, 28488, 29128, 29129, 29964, 30550, 30560, 31237, 31734, 55101, 130543, 130674, 130675, 130730, 131134, 131407, 132290, 132355, 132641, 132936, 133763, 136284, 138670, 164743, 174706, 174849, 175063, 175185, 199425, 200122, 200176, 200194, 200462, 224073, 224184, 224653, 224749, 224817, 224872, 224878, 224964, 225057, 225761, 225824, 225879, 226036, 226044, 226077, 226617, 244877, 245826, 246066, 246672, 251454, 263218, 264517, 264953, 265923, 269285, 299393, 307254, 345450, 349889, 361083]"
FSM,"[223811, 246012]"
KKR,"[56, 30367, 69036, 69519, 69623, 69705, 69938, 69941, 69972, 70061, 70252, 70348, 70385, 70389, 70427, 130838, 130940, 131051, 131066, 131084, 131180, 131462, 131697, 132266, 132939, 189020, 189053, 189065, 189608, 189940, 190110, 190112, 190137, 190418, 190423, 192889, 198363, 199598, 199653, 199805, 200084, 200506, 200723, 225410, 245703, 259251, 259573, 260346, 260394, 263132, 309257]"
FSP,[224751]
DAVE,"[245041, 245431]"
FISV,"[28250, 28372, 29299, 224969, 225693]"
LMCB,"[162367, 199930, 200120, 308390]"
COG,"[131744, 200498, 223583, 223997, 224235, 225754, 225955, 245372, 245716]"
COF,"[198018, 199617, 200506, 245870, 246675, 246686, 259530, 269045]"
PGNX,"[23302, 23314, 307284, 307289, 307291, 308745, 308790]"
COH,"[2312, 21653, 21756, 28855, 28862, 29650, 29651, 30416, 30839, 50005, 50006, 50031, 55203, 74287, 74360, 74371, 74376, 135865, 192819, 192820, 199505, 200398, 200510, 200681, 203201, 203202, 224050, 224506, 224530, 224754, 225440, 225576, 225616, 226034, 226400, 245331, 245835, 246295, 269513, 281304, 281305, 281306, 282853, 282854, 282855, 282856, 307102, 307925, 308863, 309147, 309149, 360371]"
HART,"[250262, 251409, 308383, 308384]"
PZZI,"[224325, 224645]"
EHTH,"[246957, 259621, 259897, 260235, 260364, 307130, 307138, 307144]"
ZBB,[308383]
PZZA,"[130724, 203020, 224889]"
CASI,[225395]
CASH,"[31683, 226508, 245530]"
ASGN,[225622]
ACMP,"[224754, 225462, 270219, 307476, 307485, 307489]"
ADVS,[21973]
AMWD,"[225543, 225636, 226363, 245260]"
COCO,"[22537, 22697, 198912, 225163, 245155, 245422, 245549, 307417, 307439, 309030]"
PENN,"[199601, 200606, 245739, 246114]"
CASY,"[226597, 307531]"
PSXP,[224731]
WAG,"[543, 942, 946, 21696, 28827, 28854, 29491, 29591, 29888, 30582, 30891, 31382, 31401, 68048, 68080, 74036, 74167, 74217, 74307, 74346, 74420, 74445, 74875, 74888, 93067, 93373, 130560, 131159, 135820, 162859, 165979, 188879, 188881, 188882, 189566, 192227, 198520, 198559, 199575, 199628, 199647, 200563, 203160, 203185, 203186, 203187, 223605, 223733, 223759, 223781, 223892, 224102, 224496, 224552, 224647, 224650, 224828, 224860, 224996, 225014, 225709, 225879, 225902, 225920, 226036, 226223, 226527, 226586, 244365, 244857, 245916, 249964, 268785, 268790, 280143, 299191, 299193, 307087, 307089, 307398, 307454]"
WAC,"[200501, 223602, 245636, 245659]"
WWW,"[192097, 225105, 308955]"
TCRD,[175652]
COMM,"[224456, 308281, 308309, 308573, 308575]"
FEYE,"[616, 900, 21750, 28221, 28242, 28320, 28326, 28807, 28826, 28838, 28843, 28886, 30099, 30110, 30112, 30301, 30320, 30421, 30600, 30640, 30644, 30646, 30674, 30676, 30795, 73768, 73775, 73897, 74781, 174879, 190831, 193447, 202852, 202922, 202956, 203187, 224365, 224972, 226638, 249744, 249764, 250615, 250913, 259574, 259589, 259882, 259889, 259912, 260081, 260127, 260340, 260572, 260736, 268930, 281977, 282138, 282159, 282216, 282249, 282250, 282383, 283161, 283376, 283419, 283453, 283454, 283455, 283456, 283458, 283459, 283460, 283461, 283462, 283463, 283464, 306887, 306889, 306927, 307269, 307677, 307837, 308154, 308659, 308660, 308879, 309053, 309054, 309056, 309057, 360570, 360593, 360605]"
WAT,"[199007, 246413]"
ZTS,"[2088, 74709, 199747, 225941]"
ZTR,[246795]
UFI,[244966]
PLOW,[245979]
ALIM,"[306581, 306583, 309207, 309215]"
FCEL,"[29889, 109261, 180556, 180557, 180600, 180614, 180657, 180689, 180736, 180783, 180796, 180809, 180818, 180888, 180915, 180936, 180946, 180954, 180955, 180965, 180984, 180999, 181041, 181067, 181124, 181125, 181126, 181218, 181288, 181289, 181297, 181298, 181299, 181300, 181303, 181317, 203111, 226569, 250269, 306802, 307048, 307056, 307140, 307573, 307581, 308094, 308095, 308406, 308429, 308452, 308462, 308473, 308887, 308892, 309247]"
NYMT,"[225296, 308199, 309030]"
BLMN,"[203202, 225008, 225313, 307102]"
RDCM,[224820]
ZOES,"[223724, 306876, 306878, 308099, 345124, 345632]"
UFS,"[224782, 225053, 226404]"
DIN,"[2192, 133003, 226575, 245635, 245892, 307039, 307040]"
FNSR,"[192544, 193036, 193070, 193071, 193119, 202886, 202887, 202922, 224223, 225599, 246493, 307494, 307501, 309053]"
MKC,"[225679, 225879, 226471]"
GNW,"[1082, 198105, 199611, 199899, 200676, 203270]"
AIZ,"[224586, 225061]"
AIT,[246314]
MKL,"[30750, 130726, 131245, 132844, 133200, 199500, 200393]"
INSM,"[29688, 203215, 203217, 203218, 245213, 307110, 307453, 308668]"
VDSI,"[202641, 308621]"
AIR,"[224459, 270208, 306620, 308302, 308309, 358382]"
GNC,"[214, 21753, 21839, 22136, 22536, 22541, 199285, 203288, 203290, 223639, 224935, 282583, 282584, 282585, 282586, 282587, 282588, 282589, 282590, 282591, 306676, 308366, 308636, 308641]"
AIN,[246852]
CUTR,"[246768, 246840, 308659]"
JHX,[223948]
AIG,"[28037, 28881, 28887, 29799, 30468, 48747, 49617, 74026, 74071, 74089, 74833, 74939, 74940, 92014, 94171, 100058, 131069, 132798, 133008, 133036, 133137, 133232, 133248, 154902, 154934, 154950, 154959, 175513, 190525, 197715, 197827, 197831, 197853, 198381, 198548, 198729, 198855, 198879, 198899, 198985, 199198, 199297, 199337, 199365, 199610, 199704, 199761, 200177, 200237, 200352, 203202, 208181, 223585, 224898, 225671, 226538, 244870, 244873, 245308, 245396, 245632, 245724, 245852, 245877, 245914, 245918, 245938, 246023, 246669, 246706, 246713, 250317, 262319, 264137, 270138, 275387, 275587, 299258, 307523, 307524, 307714, 309276, 313822, 344793, 345182]"
DIS,"[949, 952, 969, 18306, 21639, 21653, 21711, 21757, 28455, 28503, 28643, 28809, 28835, 28843, 28844, 28870, 28887, 29321, 29473, 29564, 29964, 30311, 30663, 31141, 31395, 31446, 31447, 47647, 48516, 48937, 49493, 49494, 53776, 68376, 68520, 68702, 73697, 73700, 73750, 73758, 73760, 74084, 74089, 74229, 74233, 74445, 74452, 74473, 111158, 111197, 111296, 111511, 111659, 111867, 111880, 131194, 131529, 131557, 131620, 131666, 131682, 131817, 132160, 132197, 132206, 132208, 132225, 132373, 132493, 132793, 132875, 132943, 133213, 133218, 135672, 162684, 163137, 166075, 166106, 174929, 175041, 175204, 175524, 189867, 192178, 195920, 198901, 199217, 199891, 200419, 200533, 203186, 203187, 217911, 223569, 223601, 223762, 224032, 224205, 224493, 225030, 225300, 225343, 225713, 225861, 225940, 226337, 226606, 246723, 249339, 263377, 263823, 264261, 268972, 269046, 269158, 285745, 299215, 307094, 307394, 307845, 308282, 308643, 308718, 309135, 309153, 309173, 309178, 309203, 348473, 348495, 360630]"
NSH,"[245289, 245346]"
MPET,[224175]
MEAS,"[226033, 307447, 307448, 307449, 307450, 307451]"
NSM,"[157191, 157205, 157345, 198622, 198733, 203187, 223602, 245587, 245604, 317796, 317797]"
NSPR,[306705]
MNST,"[227, 414, 446, 488, 496, 555, 595, 597, 637, 686, 690, 697, 701, 704, 21612, 21744, 28604, 28632, 28640, 28642, 28645, 49887, 50183, 50985, 91880, 91881, 94704, 130706, 133697, 199182, 199191, 199249, 199279, 199299, 199548, 202641, 203160, 224817, 224878, 226253, 251123, 264517, 269539, 298822, 307012, 307017, 307020, 307070, 345055, 345220, 361681, 361682]"
NSC,"[8, 618, 22294, 29833, 30109, 30136, 92375, 199827, 224566, 224973, 226444, 245969, 275238, 275353, 275372, 275451]"
FHCO,"[225857, 226723]"
CBDE,[307115]
CHFC,[307447]
VHC,"[27992, 28076, 49686, 49688, 49689, 49691, 49697, 51050, 225222, 225632, 225732, 226084, 306713, 306715, 308486, 361948, 361949]"
NSP,"[198105, 245043, 245125, 245449]"
NSR,"[50153, 50467, 50848, 50853, 50915, 198945, 199024, 270083, 307540, 308062, 308775]"
VPRT,"[21841, 224101, 307130, 307138, 307144, 307909, 307921]"
NSU,"[224061, 224569]"
FRSH,"[30373, 68022, 225951, 307869, 344959, 344993, 345002, 345328, 345628, 345642, 345643]"
OPB,[199365]
PANW,"[241, 245, 246, 350, 379, 616, 644, 1300, 21071, 28192, 28326, 30007, 30962, 73881, 165629, 192323, 192383, 193447, 198382, 202825, 224365, 225415, 226632, 283347, 283374, 283375, 283376, 283377, 283378, 306798, 306927, 307622, 307631, 307635, 308154, 360570, 360572]"
CBRX,"[112222, 112227]"
VOLC,"[245719, 246898]"
I,[206285]
IP,"[47799, 49866, 74155, 200110, 200127, 203290, 224586, 226612, 299700, 307203, 307341, 307557]"
IR,"[133255, 245128, 245417, 245826, 246448]"
IRT,[226248]
UTHR,"[130585, 225646, 226495, 244836, 306872]"
URI,"[1343, 22337, 225336, 244924, 245905, 307259]"
CBRL,"[47037, 223889, 224397, 224662, 224969, 226176, 245486, 245568, 246397, 247063, 247064, 269404, 309141]"
IM,[307987]
IRM,"[111294, 111473, 112050, 112052, 112053, 200606, 225555, 226596, 307380, 307389, 307390, 307392]"
IO,[308644]
UTX,"[916, 1223, 1277, 1722, 2122, 48100, 66072, 66147, 66224, 166135, 200072, 200603, 202637, 223846, 224465, 224639, 225532, 226210, 226620, 246023, 246206]"
IRC,[226248]
IRE,[198118]
IRF,"[28552, 28555, 199110, 199117, 260984, 306964, 306975, 306976, 306977, 306978, 306979, 306980]"
IRG,"[223653, 307060, 345154]"
WINA,[245108]
ACRX,"[23756, 23793, 23836, 29040, 29069, 203307, 203308, 224546, 246765, 246851, 246888, 306591, 307185, 307190]"
MRO,"[74317, 74456, 174887, 198926, 198939, 223636, 223857, 224442, 224671, 225868]"
ESEA,[357404]
ACRE,"[245973, 245985]"
PPL,"[74398, 224215, 225525, 244874, 245869]"
OPK,"[28723, 203122, 223809, 225415, 246153, 250017]"
VLTC,[69894]
HSNI,[224220]
PF,"[30221, 30238, 132798, 174866, 174868, 189437, 189438, 189546, 198431, 202839, 202841, 203111, 246367, 306806, 307354, 307381, 307476, 307485, 307487, 307532, 307623, 307624, 307655, 307665, 307800, 307806]"
HBI,[1226]
RRGB,"[28664, 135528, 164482, 245884, 281215, 307028, 307726, 344937, 345624]"
FTEK,"[224632, 307791, 308429, 308432]"
MRK,"[21897, 29015, 29016, 29039, 29402, 29829, 47697, 49391, 50457, 65985, 91939, 93945, 112263, 131743, 132059, 174754, 198137, 198400, 198516, 198517, 199388, 199408, 203290, 224048, 224395, 224819, 225100, 225619, 226416, 226528, 245060, 245781, 245904, 248924, 248927, 249176, 307173, 307544, 307856, 307875, 307929, 309682, 360773, 360780, 361239]"
EPR,"[224441, 225261, 226248]"
NAO,[200476]
TIVO,"[111558, 111596, 111887, 111974, 112115, 112139, 133036, 202970, 224499, 225279, 269656, 295779, 306770, 306903, 307681, 309698]"
CTRX,"[250602, 250728, 307758]"
NAV,"[189986, 189987, 199292, 202914, 225344, 245128, 245170, 245222, 245630, 245834, 269847, 270208]"
GTAT,"[986, 2024, 2144, 28172, 28186, 28202, 28214, 28284, 28862, 28865, 28866, 29004, 29295, 29394, 29460, 29904, 30074, 30294, 65992, 66023, 66064, 66139, 66216, 66337, 66380, 73785, 73795, 73808, 73857, 73864, 73921, 73982, 202833, 202986, 203202, 224213, 224688, 225172, 225209, 225457, 225749, 225802, 226019, 226100, 226117, 226297, 226539, 226604, 249168, 306794, 306916, 307102, 307106, 307107, 307284, 307329, 307330, 307832, 308451, 309397, 348501]"
EPD,"[188851, 224814, 224997, 226357]"
EPE,"[246175, 246186]"
EPB,"[745, 831, 840, 199088, 199453, 199510, 203084, 223703, 224211, 224622, 224997, 225462, 226039, 226378, 226707, 245937]"
SHLD,"[123, 606, 10778, 11544, 17624, 18237, 21507, 28533, 28540, 30091, 30218, 30219, 49841, 49842, 49986, 50570, 50675, 116721, 130577, 130877, 130972, 131191, 131717, 131747, 131866, 132372, 132646, 133137, 133205, 137770, 165462, 175226, 175463, 190501, 190760, 197749, 197850, 198042, 198207, 199062, 199069, 199076, 199323, 199610, 199761, 199828, 202683, 203030, 223566, 224157, 224343, 224663, 224804, 225205, 225408, 225510, 225570, 225662, 225914, 226036, 226130, 226391, 245887, 245960, 246322, 246509, 246879, 250908, 263178, 265244, 270209, 270240, 270254, 280837, 282892, 283004, 283005, 283006, 283007, 283051, 283126, 283204, 283205, 283206, 283207, 283208, 283209, 283210, 283211, 283212, 283213, 283214, 283215, 283216, 283217, 283218, 283219, 283220, 283230, 283231, 283233, 283234, 306602, 306665, 306680, 306891, 306968, 307701, 308043, 308156, 308985, 308987, 344836, 369378, 369403]"
WAFD,"[199081, 223821]"
PEGI,[225525]
CENX,"[199522, 202922, 309822, 309881]"
SXC,[307370]
ONTY,"[203053, 246976, 306755, 306994]"
ONTX,"[246565, 308588, 308594, 309239]"
SXL,"[224170, 306705]"
CENT,"[307417, 307419, 307532, 307538]"
CGNX,"[203298, 307176]"
LYG,"[92577, 197773, 198325, 199114, 199854, 199906, 200009, 200032, 226568, 226580]"
SXT,"[308478, 308479]"
LYB,"[199494, 223983, 224332, 226031, 309325]"
SODA,"[28084, 28971, 28983, 28984, 28986, 29087, 30218, 30221, 30560, 49699, 50087, 50563, 50785, 50794, 50795, 50796, 74272, 74729, 74842, 75167, 162239, 192705, 199744, 200098, 202582, 202742, 202743, 203270, 224130, 224817, 226431, 226734, 265146, 280947, 280949, 281035, 281326, 281327, 281328, 281329, 281339, 281340, 281341, 281342, 281343, 281344, 281345, 281346, 281350, 281351, 281352, 281424, 281524, 281571, 281798, 281849, 281939, 281940, 281941, 281942, 281943, 282048, 282639, 283110, 283111, 283112, 283116, 283118, 283119, 283128, 299638, 306706, 306721, 307206, 307786, 308071, 308707, 308713, 308771, 308964, 308968, 310794, 360738, 360739, 361055, 361084, 361085, 369263]"
KKD,"[29908, 29923, 50486, 109923, 192157, 192921, 192962, 192971, 193146, 193168, 193176, 193177, 193193, 193196, 193233, 193237, 193239, 193241, 202824, 202825, 225304, 270187, 306794, 306798, 307589, 307599, 308407, 309395]"
BWLD,"[954, 1074, 1082, 1091, 1093, 21781, 21870, 21873, 21875, 21877, 21972, 28997, 29001, 29029, 29517, 29611, 29614, 29615, 30430, 31548, 107885, 110290, 110291, 110362, 110533, 110555, 110556, 110559, 110561, 110565, 110566, 110577, 110594, 110808, 130650, 131615, 192179, 192416, 192417, 192681, 192879, 193213, 193288, 193413, 223857, 224164, 225057, 225313, 226173, 282094, 282675, 282676, 307153, 307156, 307162, 307930]"
MBII,"[258888, 307060]"
PFSW,[246609]
EGHT,"[29490, 198920, 307704, 308853]"
SAFM,"[202986, 306912]"
FSL,[308790]
INTX,[307791]
BBEP,"[224649, 225829, 226339, 226557, 361631]"
DSCI,"[246247, 246380]"
WATT,"[224696, 224978, 226235, 308218, 308225]"
SVU,"[189359, 198018, 198126, 199249, 199258, 224132, 269941, 270451]"
QQEW,[226598]
PFSI,"[190141, 245128, 245424, 308281]"
AMRI,[308256]
TXT,"[198697, 225410]"
MDSO,[308012]
EAT,"[51185, 203178, 226575, 245073, 260244, 260381, 260611, 260722, 310333]"
AMKR,"[203298, 224554, 248708, 269928, 307176, 307930]"
AMRE,[307304]
FST,"[200262, 307470, 307853, 308534]"
ISLE,"[307339, 307354]"
MTRN,[245504]
ESV,"[52, 274, 652, 924, 984, 998, 1065, 73691, 224190, 224427, 224443, 224454, 225212, 225381, 225746, 226041, 226710, 244811, 245834, 251062, 265218]"
BURL,"[202841, 224286, 307418]"
FLS,[245994]
FLR,[244899]
FLT,"[21840, 224356, 245697, 245857, 307048, 307051]"
OSIS,"[192967, 192973, 192974, 361783]"
ORBT,[247003]
FINL,"[202559, 223778, 223835, 224038, 224041, 224148, 224452, 306591]"
FLO,"[199593, 203122]"
E,"[224483, 226607]"
AMRC,[246313]
FONR,"[226032, 306723]"
LKQ,"[361155, 361169]"
CACC,[223602]
ESP,[224191]
BRKS,[246306]
API,[245370]
EFII,"[189660, 244949, 244950]"
TRI,"[21913, 131492, 131493, 175686, 175706, 286277]"
TRN,"[21927, 197741, 199997, 203270, 224973, 225936, 226439, 269261]"
TRC,[245491]
TRQ,"[225005, 250073, 251354]"
TRP,"[198043, 226545]"
TRW,"[29339, 29340, 198229, 199907, 200549, 223798, 225898, 226113, 226590, 306730, 306733, 306737, 307304, 307308]"
TRV,"[66736, 66792, 66862, 66922, 67017, 67036, 133058, 199500, 224575, 226071, 269092]"
HOV,"[202904, 246177]"
KCG,"[133211, 165576, 165577, 165589, 165590, 269843, 275030, 275488, 275489]"
HTA,[225694]
HTH,[245983]
ESD,[225320]
HTS,"[225050, 225296]"
OPWR,"[307048, 308169]"
HTZ,"[220, 615, 624, 631, 889, 977, 1125, 2137, 2138, 2143, 28238, 28531, 28566, 29865, 49843, 50463, 50465, 50466, 73980, 73987, 73997, 75062, 75084, 93551, 94032, 94065, 94699, 135309, 135629, 138680, 188767, 188781, 189337, 192229, 192314, 192413, 192595, 193214, 193298, 198224, 198327, 198418, 198514, 199019, 199111, 199130, 199285, 202805, 203040, 203041, 244828, 245395, 245678, 245818, 245852, 246037, 268951, 269517, 281734, 281735, 303354, 306763, 306812, 306813, 306970, 306971, 306972, 306973, 306982, 306988, 307553, 308358, 309047, 309049, 309080, 309081, 309082, 309083, 309085, 309087, 313822, 361127, 361180, 361181]"
FMNB,[246868]
KSU,"[30136, 199929, 224566, 226444, 275353, 275372]"
GNRC,"[245175, 307351]"
NXTM,[246753]
FLDM,[29573]
BMTC,[198705]
KLAC,[110418]
NI,"[74196, 245779, 307389]"
NJ,[174850]
NIHD,"[111387, 111388, 307052, 308446, 308886, 309345]"
NM,"[223923, 224965, 226181, 226292]"
ODP,"[28140, 50677, 73823, 132947, 162859, 198443, 198533, 223869, 246416, 246658, 307663, 307853, 308545]"
DRWI,"[307311, 307573]"
RRD,"[1055, 198902, 199261, 225976, 270461, 270462, 270463, 270468, 270470]"
RRC,"[198593, 198938, 200498, 203298, 225955, 251423]"
NE,"[74398, 74889, 199645, 203218, 224189, 224511, 224639, 224957, 224964, 225212, 225593, 226292, 226645, 226710, 244769, 244885, 265218, 306845, 307286, 307506, 378162, 378226]"
UEC,[180930]
NG,"[265469, 265473]"
NQ,"[18439, 28642, 28980, 29205, 29394, 29427, 29899, 29901, 29904, 30347, 30613, 74196, 198297, 198645, 198896, 199035, 199204, 199245, 199284, 199290, 199865, 199872, 199921, 199941, 199943, 200164, 200294, 200341, 200361, 200373, 200593, 200651, 200749, 200772, 201958, 202255, 225148, 245554, 246008, 246152, 246234, 246942, 247021, 249721, 251121, 307012, 307015, 307153, 307155, 307180, 307241, 307242, 307315, 307316, 307331, 307334, 307337, 307477, 307573, 307576, 307614, 307766, 307899, 307911, 308039, 308077, 308101, 308109, 308110, 308344, 308491, 308729, 308836, 308849, 308928, 308930, 309096, 309164, 309465, 309478, 309494, 309540, 309544, 309590, 309600, 309615, 309622, 309630, 309665, 309668, 309683, 309684, 309685, 309688, 309700, 309705, 309706, 310117, 360226, 360227, 360369, 360375, 360378, 360385, 360390, 360397, 360403, 360406, 360407, 360415, 360416, 360422, 360428, 360440, 360441, 360451, 360454, 360457, 360466, 360467, 360472, 360477, 360478, 360490, 360499, 360508, 361304]"
NS,"[74308, 74438, 244808]"
NYLD,"[245779, 307578]"
KMDA,[226501]
SHPG,"[1882, 29250, 29374, 199725, 200031, 200370, 200371, 200549, 200600, 200650, 200766, 202631, 281505, 307244, 307286, 307298, 307319, 307326, 307389, 307397, 307403, 307431, 307433, 307448, 307476, 307610, 308699, 308700, 309556, 360439, 360442, 360452]"
VSR,[246798]
DRAD,[246861]
BCOV,"[200061, 224725, 307201]"
ELY,"[94281, 225656, 270257, 281866, 281868, 308780]"
CKEC,[246161]
RDC,"[200145, 223863, 224401, 224454, 225212, 249213, 307232]"
DRAM,[250502]
ELS,[224441]
